persona_id,1,2,3,4,5,6,7,8
61007,1,1,2,2,2,3,1,1
61594,1,1,2,3,2,3,1,2
62283,1,1,2,4,2,5,1,1
62555,1,1,2,3,2,3,1,1
63796,1,1,2,3,2,5,1,1
63866,1,1,2,2,2,5,1,2
64924,1,1,1,3,2,3,1,1
65237,1,1,2,3,2,3,1,1
65380,1,1,2,3,2,3,1,1
65648,1,1,2,3,2,3,1,2
65835,1,1,2,2,2,5,1,2
65917,1,1,2,3,2,3,1,2
66045,1,1,2,2,2,5,1,1
66750,1,1,2,2,2,3,1,1
67977,2,1,2,3,3,3,1,3
68097,1,1,2,3,2,3,1,3
68833,1,1,1,2,2,5,1,1
69531,1,1,1,2,2,3,1,2
69851,1,1,2,3,2,3,1,1
69956,1,1,1,2,2,5,1,2
71245,1,1,2,3,2,3,1,2
71337,1,1,1,2,1,3,1,1
71674,1,1,2,3,2,3,1,2
71967,2,4,1,2,2,2,1,5
75220,1,1,2,2,2,5,1,2
75626,1,1,2,2,2,3,1,1
75859,1,1,2,3,2,5,1,2
76421,1,1,2,2,2,2,1,2
76660,1,1,1,2,2,5,1,1
77188,2,4,1,2,2,2,1,5
77440,2,1,2,2,2,4,1,2
77493,2,1,2,2,2,3,1,2
78152,1,1,2,2,2,5,1,2
78625,1,1,2,3,2,3,1,2
79218,1,1,2,3,2,5,1,1
79513,1,1,1,3,2,3,1,2
79628,1,1,1,2,2,5,1,2
79990,1,1,1,2,2,3,1,1
81383,1,1,2,2,2,5,1,2
81674,1,1,1,2,2,5,1,1
81777,1,1,2,3,2,3,1,1
82166,1,1,1,3,2,3,1,1
82569,1,1,2,3,2,5,1,1
83090,1,1,2,3,2,3,1,1
83215,1,1,2,2,2,5,1,2
83380,1,1,1,2,2,5,1,1
85049,1,1,1,2,2,4,1,1
85519,1,1,2,2,2,5,1,1
86879,1,1,2,3,2,3,1,1
87201,1,1,2,1,2,3,1,1
87232,1,1,1,2,2,3,1,2
87283,1,1,2,3,2,5,1,2
87863,1,1,2,3,2,3,1,2
88247,1,1,2,2,2,4,1,2
88716,1,1,2,3,2,3,1,2
89604,1,1,2,3,2,3,1,2
89643,1,1,2,3,2,5,1,2
90066,1,1,1,5,2,5,1,2
90923,2,2,2,2,2,2,1,2
91035,1,1,2,2,2,5,1,2
91223,1,1,2,3,2,3,1,2
91241,1,1,2,3,2,3,1,2
92194,1,1,2,2,2,3,1,2
92902,1,1,1,3,2,5,1,2
92952,1,1,2,2,2,3,1,2
94032,1,1,2,2,2,3,1,2
95430,1,1,2,3,2,3,1,1
95807,1,1,1,2,2,3,1,2
96050,1,1,2,2,2,3,1,1
96201,1,1,2,2,2,5,1,2
97009,1,1,2,2,2,5,1,1
97477,1,1,2,2,2,5,1,2
98400,1,1,1,2,1,5,1,1
99045,1,1,1,2,2,5,1,2
102060,1,1,1,2,2,5,1,1
102387,1,1,2,3,2,3,1,1
102860,1,1,2,2,2,3,1,2
104167,2,4,1,2,2,1,4,5
104799,1,1,2,3,2,3,1,2
104815,1,1,2,3,2,5,1,2
106753,1,1,2,2,2,3,1,2
108152,1,1,2,2,2,3,1,2
108437,1,1,1,2,2,5,1,1
108473,1,1,2,2,2,5,1,2
108966,1,1,2,3,2,3,1,2
109216,2,1,2,2,2,3,1,2
111837,1,1,2,3,2,3,1,2
112277,1,1,2,3,2,3,1,2
113494,1,1,2,2,2,3,1,1
114157,1,1,2,3,2,3,1,1
114830,1,1,1,2,2,5,1,1
117082,1,1,2,3,2,3,1,1
117495,1,1,1,2,2,5,1,1
118017,2,1,3,3,2,3,1,3
118048,1,1,2,3,2,3,1,2
119498,1,1,2,1,2,5,1,2
123204,1,1,2,3,2,3,1,2
124991,1,1,2,3,2,3,1,1
125723,1,1,1,2,2,4,1,1
125823,1,1,2,2,2,5,1,2
126701,2,1,2,2,2,3,1,2
126960,2,1,2,2,2,2,1,2
127472,1,1,1,3,2,5,1,1
128466,1,1,2,2,2,5,1,1
128684,1,1,2,3,2,5,1,2
128983,1,1,2,2,2,5,1,2
129024,1,1,1,2,2,5,1,2
129668,1,1,2,2,2,3,1,2
130858,1,1,2,3,2,3,1,2
131658,1,1,2,3,2,3,1,1
133283,1,1,2,2,2,4,1,2
133765,1,1,2,3,2,3,1,1
133784,1,1,2,2,2,3,1,2
134476,1,1,1,2,2,5,1,1
135086,1,1,1,2,2,5,1,1
135608,1,1,2,2,2,3,1,2
136355,1,1,1,2,2,5,1,1
136776,1,1,1,2,2,3,1,2
138366,1,1,2,2,2,5,1,2
138518,1,1,2,2,2,5,1,2
139222,1,1,1,2,2,3,1,1
140074,1,1,2,3,2,3,1,2
140363,1,1,2,2,2,5,1,2
141480,1,1,2,2,2,3,1,1
141687,1,1,2,2,2,3,1,2
141833,1,1,1,2,2,5,1,2
142284,1,1,1,2,2,3,1,2
142307,1,1,1,2,2,5,1,1
144040,1,1,2,2,2,5,1,1
144222,1,1,2,3,2,3,1,2
145625,1,1,1,2,2,3,1,2
145710,1,1,1,2,2,3,1,2
146223,1,1,2,2,2,3,1,2
146832,1,1,2,2,2,5,1,2
146850,1,1,1,2,2,5,1,1
147219,1,1,1,2,2,5,1,2
147377,1,1,1,3,2,3,1,2
147530,1,1,2,2,2,3,1,2
148108,1,1,2,2,2,3,1,2
148752,1,1,1,3,2,3,1,2
149652,1,1,1,3,2,3,1,2
150101,1,1,2,3,2,3,1,2
150470,1,1,2,2,2,5,1,2
151075,1,1,1,2,1,5,1,1
151726,1,1,1,2,2,5,1,2
151847,1,1,1,3,2,5,1,1
152532,1,1,1,2,2,5,1,2
152699,1,1,2,3,2,3,1,2
153425,1,1,1,2,2,5,1,1
153740,1,1,2,3,2,3,1,2
153941,1,1,2,3,2,3,1,1
154642,1,1,2,2,2,4,1,2
155417,1,1,2,3,2,3,1,2
155618,2,1,2,2,2,3,1,2
155861,1,1,2,3,2,3,1,1
156336,1,1,1,2,2,3,1,2
157783,1,1,2,2,2,5,1,2
158328,2,1,2,2,2,3,1,1
158333,1,1,2,3,2,3,1,1
160632,1,1,1,2,2,5,1,2
160839,1,1,1,2,2,5,1,1
162350,1,1,2,3,2,3,1,2
162517,1,1,1,2,2,2,2,1
164663,1,1,2,2,2,5,1,2
165472,1,1,2,3,2,3,1,2
166280,1,1,1,2,2,3,1,2
166870,1,1,2,2,2,5,1,1
167334,1,1,1,3,2,5,1,2
167354,1,1,2,2,2,4,1,2
168474,1,1,2,3,2,5,1,1
168868,1,1,1,3,2,5,1,2
169535,1,1,2,2,2,5,1,2
170281,2,1,2,4,2,4,1,2
171303,1,1,2,2,2,3,1,2
171399,1,1,1,2,2,5,1,1
172462,1,1,2,2,2,3,1,2
172771,1,1,2,3,2,3,1,1
173083,1,1,1,2,2,3,1,2
174876,1,1,1,2,2,1,1,1
175026,1,1,2,3,2,3,1,1
175738,1,1,1,3,2,5,1,1
176236,1,1,1,2,2,5,1,2
177767,1,1,2,3,2,5,1,2
178684,1,1,1,2,2,5,1,1
179037,1,1,2,3,2,3,1,2
179580,1,1,2,3,2,5,1,2
179838,1,1,2,3,2,3,1,2
180973,1,1,1,3,2,3,1,1
181092,1,1,2,2,2,3,1,2
182229,1,1,2,3,2,3,1,1
182607,1,1,1,5,2,1,1,1
183099,1,1,2,3,2,3,1,2
183561,1,1,2,3,2,3,1,2
184727,1,1,1,2,2,5,1,1
185100,1,1,1,3,2,3,1,1
185255,1,1,2,2,2,3,1,2
186206,1,1,2,2,2,5,1,1
187017,1,1,1,2,2,3,1,2
189232,1,1,1,2,2,5,1,1
190595,1,1,1,2,2,3,1,1
190818,1,1,2,2,2,5,1,2
190966,1,1,2,2,2,3,1,2
191509,1,1,2,3,2,3,1,2
193769,1,1,1,2,2,5,1,1
194316,1,1,1,2,2,5,1,1
194440,1,1,2,3,2,3,1,2
196279,1,1,2,3,2,3,1,2
197297,1,1,2,2,2,5,1,1
199256,1,1,2,2,2,5,1,1
199492,1,1,2,2,2,5,1,2
199530,1,1,1,3,2,3,1,1
