random_state,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
56,4,2,0,1,1,2,0,5,4,4,2,5,1,1,2,1,1,3,4,1,1,2
57,0,0,5,0,1,1,5,4,0,1,0,1,5,0,0,1,0,4,4,0,5,1
58,2,1,3,2,2,0,4,4,5,2,4,2,4,2,2,2,2,3,2,1,1,2
59,2,2,3,2,2,1,3,2,2,2,2,4,3,2,4,2,2,3,2,2,3,2
60,2,2,3,2,2,3,3,2,3,2,2,2,3,2,2,2,2,3,2,2,3,2
61,2,2,3,2,2,3,3,2,3,2,2,2,3,2,2,2,2,1,2,2,1,2
62,5,2,0,1,1,0,5,4,4,1,5,4,5,2,1,0,1,0,5,5,0,5
63,4,1,0,4,4,1,1,3,4,4,4,3,5,4,3,0,3,2,4,0,1,4
64,5,0,2,2,0,2,5,5,5,3,3,5,0,2,2,0,1,5,0,5,4,2
65,1,1,4,1,1,1,1,4,1,1,4,1,4,1,1,1,1,4,4,1,1,1
66,5,3,5,4,3,2,2,3,3,4,0,3,5,0,0,3,4,1,3,3,2,0
67,4,1,4,4,4,2,4,1,4,1,4,4,4,4,1,1,1,4,1,4,4,1
68,5,1,3,2,2,2,3,4,5,3,2,5,3,2,2,2,2,3,2,3,2,2
69,2,2,3,2,2,0,3,2,4,4,2,5,1,2,4,4,4,1,2,4,5,4
70,4,2,4,2,2,1,3,4,2,4,4,4,4,2,4,2,1,3,2,4,1,4
71,1,4,1,4,4,1,1,4,4,1,4,4,1,1,2,4,1,1,2,1,1,4
72,5,0,1,0,4,0,1,4,5,4,0,5,1,0,4,4,1,5,4,4,1,4
73,1,1,4,1,1,2,4,1,4,3,3,5,4,1,3,1,1,4,1,1,4,1
74,4,4,1,4,4,1,1,4,4,4,4,4,1,4,4,4,4,1,4,4,1,4
75,3,0,3,3,2,2,5,3,3,1,1,3,3,3,3,0,3,2,2,3,2,3
76,4,1,1,3,3,2,1,4,3,3,4,3,4,3,1,1,1,2,3,4,2,4
77,2,2,3,2,2,2,3,2,3,3,2,3,1,2,2,2,2,3,2,2,3,2
78,1,1,4,1,2,1,1,1,5,1,1,1,4,2,1,1,2,3,4,1,4,4
79,3,2,1,2,2,0,0,5,3,3,2,3,3,0,0,2,2,2,3,2,4,3
80,1,1,4,1,1,4,4,1,3,1,2,3,4,1,1,1,1,4,1,1,4,1
81,2,2,3,1,2,3,3,2,4,0,0,2,4,2,2,2,1,3,2,1,3,0
82,4,1,1,4,4,1,1,4,4,4,4,4,1,4,4,4,4,1,4,4,1,4
83,5,0,0,3,3,2,3,3,3,3,3,3,2,2,3,3,2,0,3,0,2,2
84,2,0,4,1,1,1,4,4,2,0,2,2,3,0,1,1,0,3,2,1,4,4
85,1,1,4,1,1,4,4,1,3,1,1,1,4,1,1,1,1,4,1,1,4,1
86,2,2,3,2,2,2,3,3,3,2,2,3,3,2,2,2,2,3,2,2,3,3
87,3,2,4,2,2,1,4,4,5,3,4,3,4,2,2,1,1,1,1,1,4,2
88,4,0,1,3,2,2,5,4,4,1,0,3,2,3,3,4,0,1,4,0,2,4
89,1,2,2,2,3,2,3,4,4,3,3,4,2,2,3,3,2,2,3,2,2,3
90,5,3,0,2,3,1,2,3,5,5,2,3,3,3,2,2,2,2,3,3,2,3
91,4,1,1,1,4,0,1,4,4,4,4,4,1,2,2,2,2,1,4,3,1,4
92,2,2,3,1,2,3,3,4,5,2,2,4,4,1,2,2,2,3,2,2,4,1
93,0,0,5,0,1,1,5,0,5,0,1,1,4,0,1,0,1,1,0,1,4,1
94,3,2,1,1,2,1,1,4,4,4,4,4,3,2,3,2,1,2,3,3,2,3
95,0,0,4,3,0,1,5,4,4,4,3,4,1,1,4,0,4,5,3,3,1,3
96,4,4,1,4,4,1,1,4,4,4,4,4,1,1,4,0,4,1,4,4,1,4
97,4,4,3,4,4,1,1,4,4,4,4,4,3,2,4,4,1,1,4,4,1,4
98,5,4,1,4,1,1,1,4,5,4,4,5,1,4,4,1,1,0,4,4,1,4
99,2,0,1,2,2,1,1,4,4,2,2,4,3,4,2,4,4,1,2,2,3,3
100,4,0,1,4,4,1,1,4,4,4,2,4,3,2,4,2,1,3,4,2,5,3
101,4,1,1,3,4,1,1,4,3,3,4,4,1,4,4,1,1,1,3,3,1,4
102,3,3,2,3,3,2,2,4,4,4,4,3,2,3,0,4,1,2,3,3,2,3
103,2,1,3,1,1,3,1,4,2,1,2,2,3,1,4,2,2,1,1,1,4,2
104,4,2,3,1,2,3,4,2,2,2,2,4,5,2,2,2,1,3,2,2,1,2
105,4,1,4,1,1,1,1,3,3,3,4,3,4,3,1,1,1,4,4,0,4,3
106,4,1,0,2,2,2,5,5,5,5,1,5,3,2,5,2,5,2,5,5,3,2
107,5,1,4,1,1,2,4,4,5,3,2,3,4,1,1,1,2,4,1,3,4,3
108,4,2,1,2,1,1,1,3,4,4,4,4,3,0,4,4,1,2,3,1,1,3
109,1,0,4,3,3,2,2,3,3,1,3,3,2,1,3,3,3,4,3,3,4,3
110,2,1,1,4,1,1,4,4,4,2,4,4,3,2,4,1,2,4,4,1,4,4
111,4,2,4,2,2,1,4,3,4,2,4,4,1,2,2,2,1,1,2,4,1,4
112,1,1,4,1,1,4,4,4,4,3,1,1,4,1,1,1,1,4,1,1,4,4
113,1,0,4,2,1,0,4,5,2,2,1,3,4,2,1,1,0,5,4,0,4,1
114,1,1,4,1,1,2,4,1,1,1,1,1,1,1,1,1,1,4,1,1,4,1
115,3,0,3,2,0,1,5,4,4,0,1,5,4,1,1,0,0,5,0,4,2,0
116,4,4,1,1,4,1,1,4,4,4,4,4,1,4,4,4,4,1,4,0,1,4
117,3,1,0,3,0,0,5,3,5,1,1,3,4,1,1,0,0,4,1,1,4,3
118,4,4,1,4,4,1,1,4,4,4,4,4,1,2,4,4,4,1,4,2,1,4
119,4,1,4,2,2,0,3,3,2,2,1,1,3,1,1,1,1,3,3,0,4,2
120,5,4,0,4,2,0,0,5,5,3,4,5,0,2,5,3,2,0,4,0,1,4
121,3,3,3,2,2,0,0,3,3,3,3,3,2,2,2,2,3,5,5,0,2,2
122,1,1,4,1,1,0,4,1,5,4,1,1,4,1,1,1,2,4,1,2,4,1
123,1,1,4,1,1,1,3,4,4,1,1,4,4,1,1,1,2,4,2,1,1,1
124,4,3,2,3,3,1,1,3,3,3,4,3,1,3,3,3,3,2,3,3,2,4
125,4,4,1,3,2,1,2,3,3,4,4,4,1,4,4,3,4,1,3,4,0,3
126,4,1,4,2,4,1,4,4,1,1,1,1,4,0,1,1,1,1,1,1,4,1
127,4,2,1,4,4,1,1,4,3,2,0,4,1,0,4,4,2,1,4,2,1,4
128,3,2,2,2,2,3,3,3,4,3,3,3,3,2,2,2,2,2,2,5,3,2
129,4,1,3,1,1,1,4,4,1,2,4,4,3,1,1,1,2,4,1,1,1,1
130,3,3,1,4,3,2,2,3,3,3,4,3,3,2,1,4,3,1,3,3,2,3
131,5,0,0,4,0,0,5,5,5,0,4,4,5,0,4,1,1,5,4,0,0,0
132,5,1,0,2,4,2,3,4,5,4,4,5,1,1,1,1,1,4,5,5,0,5
133,5,1,0,1,1,0,4,5,5,1,2,5,0,1,5,1,1,3,5,1,0,1
134,0,1,4,2,1,1,5,1,4,1,1,4,4,1,1,0,2,4,1,1,4,0
135,3,0,4,0,2,2,5,3,3,3,0,1,5,1,0,1,1,5,0,1,1,1
136,4,3,1,4,3,1,1,4,4,3,3,3,2,1,4,1,2,2,4,3,1,4
137,4,4,1,4,2,1,1,4,4,4,4,4,1,2,4,4,2,1,4,4,1,4
138,4,1,4,1,1,1,4,4,4,1,4,1,4,1,1,1,1,4,4,1,1,1
139,5,5,0,2,2,1,3,4,4,5,2,5,3,0,4,2,2,1,4,2,3,1
140,1,1,4,1,1,1,1,4,1,4,4,4,5,1,1,2,1,1,4,1,1,4
141,2,3,3,1,2,2,4,3,3,3,2,3,3,1,3,2,2,4,3,0,2,3
142,3,2,4,3,3,1,3,4,3,2,3,1,2,1,3,2,1,2,3,2,2,3
143,4,2,3,2,2,2,3,2,1,2,2,2,3,2,2,2,1,3,2,1,3,2
144,2,2,3,2,2,1,3,2,3,2,2,4,3,2,2,2,2,3,2,2,2,2
145,4,0,5,3,1,1,1,3,3,1,0,3,2,0,1,1,1,1,3,3,3,1
146,5,3,3,3,2,2,3,3,3,3,2,3,3,2,3,3,3,2,3,2,2,2
147,1,2,0,3,1,3,3,5,3,2,1,3,4,2,2,0,1,4,2,1,3,2
148,1,2,3,1,2,0,3,5,5,2,2,5,3,2,5,0,2,0,5,2,0,2
149,4,0,0,3,4,1,3,3,3,4,4,3,3,4,2,0,2,2,1,2,3,3
150,2,2,3,2,2,3,3,2,2,2,2,2,3,2,2,2,2,3,2,2,3,2
151,3,3,2,3,3,2,2,3,3,3,3,3,2,3,3,3,3,1,3,3,2,3
152,3,3,3,3,2,1,2,4,3,2,3,3,4,2,2,0,0,2,3,0,2,3
153,4,0,5,4,1,2,5,3,4,1,0,3,5,0,0,4,1,1,0,0,2,4
154,4,2,3,2,2,2,3,2,4,4,2,3,3,2,2,2,2,1,2,0,1,4
155,0,0,5,2,2,0,2,4,4,2,0,2,5,2,2,0,1,3,4,0,3,2
156,4,3,2,3,4,2,5,3,0,0,0,5,1,4,4,0,0,2,0,0,2,3
157,2,1,4,1,1,2,4,1,3,1,1,3,4,2,1,1,1,4,4,1,3,3
158,1,1,4,1,2,1,4,4,4,1,2,5,4,2,2,1,1,4,2,1,1,0
159,3,1,4,1,1,2,1,4,4,4,3,4,5,2,1,2,2,1,4,1,2,4
160,4,1,4,1,2,1,1,5,5,1,1,5,4,0,1,1,1,3,0,1,1,4
161,4,4,2,4,4,1,1,4,4,4,4,4,1,3,2,4,4,1,4,4,1,4
162,4,1,4,1,1,1,1,3,1,3,3,3,1,3,1,1,1,1,2,1,1,4
163,4,0,2,4,4,0,5,3,4,3,0,5,4,0,0,2,1,1,3,1,1,3
164,4,0,3,2,2,1,5,4,4,2,0,4,5,2,0,2,4,3,2,0,3,4
165,4,4,2,3,3,2,1,4,3,4,4,4,1,1,4,4,1,1,4,4,1,3
166,5,1,2,2,2,0,4,5,5,5,3,5,3,2,3,5,4,1,0,5,2,5
167,2,2,3,2,2,2,3,5,5,2,2,2,3,2,2,2,2,3,2,3,3,2
168,1,1,4,1,1,4,4,1,1,1,0,1,4,1,1,1,1,5,1,1,4,1
169,4,4,4,4,4,1,4,3,4,4,4,3,1,4,2,1,4,1,4,1,1,4
170,5,1,2,3,2,2,2,3,3,3,3,5,2,0,1,1,1,3,3,1,2,3
171,1,2,3,1,2,3,4,5,4,2,2,1,3,1,2,1,2,3,1,2,3,2
172,0,0,1,1,0,1,5,4,4,0,0,0,5,0,0,4,0,5,0,0,1,0
173,5,3,2,3,3,2,4,3,3,1,1,3,4,3,1,1,3,2,3,5,4,3
174,4,1,1,1,1,2,4,4,3,4,1,3,4,1,2,2,1,4,1,1,4,3
175,1,1,4,2,4,1,4,2,5,1,1,4,3,1,2,1,1,4,3,1,4,1
176,5,1,4,1,1,4,4,3,5,1,2,3,5,1,1,1,1,4,1,1,4,3
177,3,0,4,2,2,1,1,3,3,3,3,3,3,2,4,3,1,1,4,3,2,3
178,4,4,1,4,1,1,1,4,4,4,4,4,1,4,2,4,1,1,4,1,1,4
179,2,2,0,3,2,1,4,3,1,1,2,4,4,2,1,4,1,0,3,1,2,4
180,2,2,3,2,2,3,3,2,3,3,2,2,3,2,3,2,1,3,3,2,2,4
181,4,2,2,4,3,2,0,3,4,3,3,3,2,3,3,4,3,4,3,4,1,3
182,4,1,4,2,1,4,4,4,4,1,1,4,4,1,1,1,1,4,1,1,4,1
183,4,1,4,1,1,1,3,4,4,1,1,1,4,1,1,1,1,4,1,1,1,1
184,5,0,1,2,1,0,2,5,5,4,5,5,0,2,2,4,2,0,3,2,0,2
185,0,0,5,4,0,1,1,4,1,4,0,4,5,1,1,0,4,1,4,0,5,0
186,4,1,4,4,1,1,4,4,4,1,4,4,4,1,1,1,1,3,4,1,1,1
187,4,0,1,4,4,1,1,4,5,4,4,4,2,4,4,0,0,1,4,4,1,4
188,5,1,4,3,1,1,1,1,4,1,1,5,4,1,1,1,1,0,1,1,4,1
189,4,1,1,4,4,1,1,4,4,4,2,4,1,4,4,2,4,1,4,4,1,4
190,5,1,4,1,1,0,4,1,5,1,1,1,4,1,1,1,1,4,5,1,4,1
191,4,3,2,3,1,2,4,3,4,3,3,3,1,1,3,3,4,2,3,3,2,3
192,5,1,4,1,1,0,1,5,5,5,4,5,0,2,1,1,1,1,4,1,4,5
193,1,2,5,1,1,1,5,4,4,4,0,3,1,1,0,1,1,1,4,2,4,3
194,3,1,2,3,3,2,3,3,3,4,3,4,4,3,4,1,1,2,3,1,1,4
195,3,1,4,3,1,2,3,4,3,3,2,4,4,3,1,1,1,1,2,3,3,1
196,4,1,1,4,1,0,4,4,5,5,4,4,0,1,1,5,2,4,5,2,1,2
197,2,0,4,3,2,2,5,3,2,2,2,0,5,2,2,2,2,3,2,0,4,0
198,4,3,2,3,3,2,2,4,3,3,0,3,2,3,3,2,1,2,3,1,2,3
199,5,1,5,1,1,5,5,2,4,0,0,0,5,0,4,0,0,4,1,0,5,0
200,2,2,3,2,2,3,4,2,2,2,2,2,3,2,2,1,1,3,2,1,3,2
201,1,1,4,2,1,3,4,2,3,2,1,5,3,1,1,1,1,4,1,1,4,4
202,1,1,4,1,1,4,4,1,4,1,1,4,3,1,2,1,1,3,1,1,4,1
203,4,1,1,4,2,1,4,4,4,4,4,5,4,4,4,2,2,1,4,4,1,4
204,2,2,5,2,2,5,3,2,5,2,0,2,5,2,2,2,2,5,2,0,5,2
205,4,1,4,4,0,1,5,4,5,4,0,5,5,0,0,0,2,4,1,0,5,2
206,0,0,1,4,0,1,1,4,4,4,0,4,4,0,0,0,0,1,4,0,1,4
207,5,2,3,2,2,3,3,2,2,2,2,2,3,2,2,2,2,3,4,2,3,2
208,1,1,4,2,3,1,2,3,3,1,1,4,4,1,1,1,1,2,1,1,2,1
209,4,4,1,4,2,1,1,4,4,4,4,4,1,4,4,4,4,1,4,4,1,4
210,3,1,0,1,1,0,4,1,5,1,1,4,4,1,1,1,1,4,1,1,4,1
211,4,4,1,4,4,1,1,4,4,4,4,4,1,4,4,4,4,4,4,4,1,4
212,4,2,3,2,2,2,3,2,2,2,2,3,3,2,2,2,2,3,2,2,3,3
213,4,4,1,1,2,1,1,4,2,4,4,4,1,4,1,2,4,1,4,4,1,4
214,3,0,2,2,0,2,2,3,3,4,3,3,5,3,1,0,0,1,3,3,2,4
215,4,4,1,3,4,1,2,3,4,4,3,4,1,3,3,4,4,1,4,4,1,3
216,1,2,1,3,2,2,2,4,2,1,3,2,4,1,2,2,2,3,1,1,1,4
217,5,2,3,4,0,0,5,5,5,2,2,2,0,2,2,0,0,3,2,4,0,2
218,1,1,4,1,1,4,4,1,3,4,1,1,4,1,1,1,1,4,1,1,4,1
219,4,4,1,4,4,1,1,4,3,4,4,4,1,4,4,1,4,1,4,4,1,4
220,1,0,4,1,1,4,4,0,0,1,1,1,5,0,1,1,1,4,1,1,4,4
221,2,2,3,2,2,3,4,2,5,2,1,1,3,1,2,1,1,4,2,2,4,3
222,5,4,3,4,1,1,4,4,4,1,3,4,4,1,4,4,2,1,1,4,1,4
223,4,0,1,4,1,1,1,4,4,4,0,4,4,1,4,4,1,1,4,4,1,4
224,4,0,5,3,1,2,1,4,3,4,0,3,5,0,4,0,4,1,4,0,5,3
225,3,2,1,3,2,3,3,4,3,2,4,4,2,2,2,2,2,3,3,3,2,3
226,4,1,2,3,4,2,2,3,3,3,3,5,2,4,1,1,3,2,4,3,2,3
227,0,2,3,2,0,2,5,5,5,5,0,3,5,2,3,2,0,3,3,3,3,4
228,1,1,4,1,1,1,4,1,3,1,1,1,4,1,1,1,1,4,1,1,4,1
229,1,1,4,1,1,1,4,4,1,1,2,5,4,1,1,1,1,4,4,2,3,1
230,2,0,3,2,2,5,3,3,4,4,2,5,1,0,1,2,2,1,3,0,3,2
231,1,2,3,2,2,3,3,1,2,2,1,2,3,2,1,2,2,3,1,1,3,2
232,5,0,3,1,1,0,1,4,5,4,0,4,4,1,1,0,1,1,0,3,4,0
233,4,1,4,3,2,2,4,4,4,2,3,4,4,1,4,2,1,1,3,2,1,4
234,1,1,4,1,1,3,4,1,1,1,1,1,4,1,1,1,1,4,1,1,4,2
235,2,2,3,2,2,3,3,2,4,2,2,2,3,2,2,2,2,3,2,2,3,2
236,3,3,4,3,3,2,4,3,3,3,1,3,2,2,2,3,3,1,3,1,2,3
237,4,4,1,4,4,1,1,4,4,4,4,4,1,2,4,4,4,4,4,4,1,4
238,1,1,4,1,1,1,4,1,1,1,0,1,4,1,1,1,1,4,1,1,4,0
239,4,1,1,4,4,1,3,4,4,4,4,4,1,2,2,4,2,1,4,4,3,3
240,4,2,1,3,2,1,3,3,4,4,3,4,1,3,4,2,2,1,4,3,1,3
241,3,3,4,3,0,2,4,3,3,3,0,3,5,0,3,1,3,5,3,3,2,3
242,1,0,4,0,2,2,5,3,3,0,0,5,5,1,3,0,0,5,1,0,4,0
243,3,1,1,4,1,1,2,4,0,3,0,3,5,0,3,0,1,2,0,3,2,0
244,5,2,4,2,0,2,4,5,3,3,3,3,4,1,2,1,2,2,3,4,2,3
245,3,4,1,3,4,1,1,4,4,4,4,4,1,4,4,4,3,1,4,4,1,4
246,0,1,0,2,2,4,3,2,5,4,1,0,5,2,2,1,2,3,2,2,4,4
247,3,0,2,0,1,2,2,0,3,3,0,3,0,3,4,0,2,2,0,0,5,0
248,3,0,2,3,2,2,2,3,3,3,3,3,2,2,3,2,2,2,3,3,2,2
249,4,1,4,1,1,1,1,4,4,4,4,4,1,1,4,1,1,1,4,4,1,4
250,1,1,4,1,1,1,4,4,5,1,0,5,4,1,1,1,1,4,1,1,4,1
251,2,2,2,3,3,2,3,3,3,3,3,3,2,3,3,3,2,1,3,3,2,2
252,5,0,1,4,4,1,1,4,4,5,0,5,1,4,1,4,1,0,4,4,0,4
253,4,1,4,2,4,1,1,4,1,2,2,4,4,1,1,1,1,3,1,2,4,2
254,4,0,1,1,1,1,5,4,0,2,4,4,5,0,0,0,4,5,4,0,5,4
255,1,1,4,1,1,1,4,4,4,1,4,1,4,1,1,1,1,4,1,1,4,1
256,1,1,4,1,2,3,3,1,2,1,1,1,4,1,2,1,2,4,2,0,3,1
257,2,2,3,3,3,3,1,3,4,4,2,2,2,3,3,3,2,3,3,2,2,2
258,5,2,0,2,2,0,1,4,4,3,3,5,0,2,0,2,2,3,2,5,3,2
259,4,1,3,2,2,2,4,2,4,1,1,4,3,2,2,2,2,3,4,2,2,2
260,4,4,1,2,2,1,1,4,4,4,2,3,1,2,4,2,2,1,3,4,1,4
261,0,0,5,2,0,1,5,2,4,0,0,0,5,2,0,0,0,5,4,0,3,2
262,4,4,1,4,4,2,1,4,4,4,4,4,1,4,4,4,4,1,4,4,1,4
263,4,3,2,3,0,2,5,3,3,4,3,3,2,1,0,3,0,2,3,3,2,3
264,4,1,2,1,1,2,4,3,4,3,0,4,4,0,1,1,1,3,1,1,2,1
265,4,1,1,3,4,1,1,3,4,4,4,3,1,4,3,1,4,1,4,3,1,4
266,4,4,1,3,4,2,1,4,4,3,4,4,1,3,4,4,4,1,4,4,1,4
267,5,1,2,3,1,0,5,5,3,5,5,4,0,0,0,3,1,2,3,5,0,3
268,1,1,4,1,1,1,4,1,1,1,1,2,5,1,1,1,1,4,1,1,4,1
269,3,1,4,4,0,1,3,3,3,0,0,5,4,1,2,1,0,2,2,2,2,3
270,4,1,4,1,1,2,1,3,3,1,1,3,4,1,2,1,1,1,1,1,2,3
271,4,4,4,4,4,1,1,4,4,4,4,4,1,4,1,1,4,1,4,4,1,4
272,2,2,2,2,1,2,3,2,3,1,2,3,3,1,2,2,2,3,2,2,2,3
273,5,1,0,1,0,0,0,5,5,2,0,5,0,1,1,1,1,2,5,0,1,4
274,1,1,4,2,2,0,3,2,5,2,2,1,3,2,1,1,2,4,2,1,3,2
275,5,0,5,3,0,0,5,4,4,0,0,0,5,0,0,4,4,5,0,0,1,3
276,5,2,1,2,1,1,3,5,5,4,4,4,4,2,2,2,1,3,4,2,4,2
277,5,0,4,1,1,1,4,1,4,1,3,5,4,1,1,1,1,1,4,0,2,1
278,4,0,1,2,2,1,1,5,4,4,2,4,5,2,2,0,2,3,4,4,1,2
279,1,2,3,1,4,0,4,2,5,2,5,5,0,1,2,2,2,4,1,1,5,3
280,2,2,3,2,0,2,3,3,3,2,2,3,3,2,2,2,2,2,3,2,2,2
281,5,5,0,4,4,1,1,4,4,4,5,5,0,3,4,4,3,1,3,4,0,4
282,1,1,2,1,1,1,4,1,3,1,0,1,4,1,1,1,1,4,3,1,4,1
283,4,0,1,4,4,1,5,4,4,3,4,2,5,4,4,4,2,1,4,0,3,4
284,4,1,4,1,1,0,4,4,4,0,1,5,4,2,1,1,2,4,2,1,4,1
285,5,1,4,2,1,2,1,3,5,3,3,3,2,3,2,2,1,3,1,3,2,1
286,5,0,1,4,4,0,1,5,5,4,4,5,0,4,5,4,0,1,5,5,0,4
287,5,1,5,0,1,2,5,5,5,4,1,5,3,2,1,5,1,4,5,0,5,4
288,4,2,1,2,1,1,1,4,4,2,4,4,1,2,4,4,2,1,4,4,1,4
289,3,4,1,3,3,2,2,3,3,0,3,3,2,3,0,4,3,1,4,0,0,4
290,4,1,1,2,1,1,4,4,3,4,3,4,4,0,4,2,1,1,4,1,0,4
291,4,4,1,2,3,2,1,3,3,3,3,3,2,3,3,4,3,1,3,4,2,3
292,2,2,4,2,4,1,3,5,5,2,2,4,1,2,2,2,2,5,4,2,3,0
293,4,1,1,4,4,1,1,4,4,4,4,4,1,4,4,4,2,1,4,4,1,4
294,2,0,3,2,0,0,5,5,5,4,0,3,3,0,2,0,2,3,3,0,5,0
295,4,4,1,4,4,1,1,4,4,4,2,4,1,4,4,4,2,1,4,2,1,4
296,5,1,1,1,1,1,1,4,4,4,4,4,1,0,4,1,1,1,4,4,1,4
297,1,2,4,2,1,2,4,1,1,1,1,1,4,1,1,1,1,4,1,1,4,1
298,4,1,3,3,1,0,4,5,4,1,3,4,0,3,2,1,2,0,4,3,0,1
299,5,2,1,2,2,2,5,2,3,4,3,2,3,2,3,1,2,3,2,3,3,3
300,4,2,1,4,1,1,1,4,4,4,4,4,1,4,4,4,4,1,4,4,1,4
