random_state,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
33,0,1,2,3,2,1,2,2,4,0,0,3,5,1,0,0,0,2,3,0,2,3
34,2,1,3,4,1,1,2,2,4,0,0,3,4,1,1,2,1,2,2,0,2,3
35,0,0,2,3,2,1,2,3,3,0,0,3,2,1,0,0,0,2,3,0,2,3
36,0,1,2,4,1,1,2,2,4,0,0,3,4,1,0,0,0,2,3,0,2,3
37,2,3,2,3,2,2,2,3,3,0,0,3,2,1,0,3,2,2,3,0,2,3
38,2,1,2,3,2,1,2,2,3,0,0,3,2,1,0,2,0,2,3,0,2,3
39,0,1,3,4,2,1,2,2,4,0,0,3,2,1,0,0,0,2,2,0,2,3
40,0,1,2,3,1,1,2,3,3,0,0,3,2,1,0,0,0,2,3,0,2,3
41,0,1,3,3,2,1,2,2,4,0,0,3,4,1,0,0,0,2,2,0,2,3
42,0,1,3,4,1,1,2,2,4,0,0,4,4,1,0,0,0,5,2,0,2,3
43,0,1,2,3,1,1,2,3,3,0,0,3,2,1,0,0,0,2,3,0,2,3
44,2,1,2,3,1,0,2,2,5,0,0,5,4,1,0,2,1,2,3,0,2,3
45,2,2,3,3,2,1,2,2,4,0,0,3,2,1,0,2,2,2,2,0,2,2
46,2,1,3,4,2,1,2,2,4,0,0,3,2,1,0,2,2,2,2,0,2,3
47,0,1,2,3,1,1,2,3,3,0,0,3,2,1,0,3,1,2,3,0,2,3
48,1,1,4,4,1,1,2,2,4,0,0,3,4,1,0,1,1,4,2,0,2,3
49,0,1,3,4,1,1,2,2,4,0,0,3,4,1,0,0,0,2,2,0,2,3
50,2,1,2,3,2,1,2,2,3,0,0,3,2,1,0,2,0,2,3,0,2,3
51,0,1,3,4,2,1,2,2,4,0,0,3,5,1,0,0,0,2,2,0,2,3
52,2,1,3,3,2,1,2,2,4,0,0,3,2,1,0,2,0,2,2,0,2,3
53,1,1,4,3,1,1,2,2,3,0,0,3,4,1,0,1,1,4,2,0,2,3
54,0,1,2,3,2,1,2,3,4,0,0,3,2,1,0,0,0,2,3,0,2,3
55,2,1,3,3,2,1,2,2,3,0,0,3,4,1,0,2,2,2,2,0,2,3
56,2,1,3,4,2,1,2,2,4,0,0,3,4,1,0,2,2,2,2,0,2,3
57,2,1,3,3,2,1,2,2,4,0,0,3,2,1,0,0,0,2,2,0,2,3
58,2,2,3,3,2,1,2,2,4,0,0,2,3,2,0,2,2,3,2,0,2,2
59,1,1,4,4,1,1,2,2,4,0,0,4,4,1,0,0,1,2,2,0,2,3
60,2,1,2,3,2,2,2,2,3,0,0,3,2,1,0,3,2,2,3,0,2,3
61,2,2,3,3,2,1,2,2,3,0,0,3,2,1,0,2,2,2,2,0,2,3
62,2,1,2,3,1,2,2,2,3,0,0,3,4,1,0,0,0,2,3,0,2,3
63,2,1,2,3,2,1,2,2,3,0,0,3,2,1,0,2,0,2,3,0,2,3
64,2,1,2,3,1,1,2,3,4,0,0,3,2,1,0,3,1,2,3,0,2,3
65,2,2,3,4,2,1,1,2,4,0,0,4,2,1,0,2,2,2,2,0,1,3
66,0,0,3,3,2,1,2,2,4,0,0,3,5,1,0,0,0,5,2,0,2,3
67,2,1,2,3,2,2,2,3,3,0,0,3,2,1,0,3,2,2,3,0,2,3
68,2,1,3,3,2,1,2,2,3,0,0,2,4,1,0,2,0,3,2,0,2,2
69,2,1,3,3,2,0,2,2,5,0,0,5,0,1,0,2,0,2,2,0,2,3
70,2,1,3,3,2,1,2,2,3,0,0,3,2,1,0,2,2,2,2,0,2,3
71,2,1,2,3,2,1,2,2,3,0,0,3,2,1,0,2,2,2,3,0,2,3
72,2,1,3,3,2,1,2,2,4,0,0,2,4,1,0,2,2,2,2,0,2,2
73,2,3,2,3,2,2,2,3,3,0,0,3,2,1,0,3,2,2,3,0,2,3
74,2,1,3,4,2,1,2,2,4,0,0,2,3,1,0,2,0,3,2,0,2,2
75,1,1,2,3,1,1,2,2,3,0,0,3,4,1,0,0,1,2,3,0,2,3
76,2,1,2,3,2,1,2,2,3,0,0,3,2,1,0,2,1,2,3,0,2,3
77,2,1,3,3,2,1,2,2,4,0,0,3,2,1,0,2,2,2,2,0,2,3
78,2,1,3,4,1,1,2,2,4,0,0,3,4,1,0,2,1,2,2,0,2,3
79,2,1,2,3,2,1,2,2,4,0,0,3,2,1,0,2,1,2,3,0,2,3
80,2,1,2,3,1,2,2,3,3,0,0,3,2,1,0,3,1,2,3,0,2,3
81,2,1,2,3,2,1,2,3,4,0,0,3,2,1,0,3,0,2,3,0,2,3
82,2,1,2,3,2,1,2,2,3,0,0,3,2,1,0,2,2,2,3,0,2,3
83,3,3,2,3,1,2,2,3,3,0,0,3,2,1,0,3,1,2,3,0,2,3
84,2,2,3,3,2,1,2,2,4,0,0,3,2,2,0,2,2,2,2,0,2,3
85,2,1,2,3,1,1,2,3,3,0,0,3,2,1,0,3,0,2,3,0,2,3
86,2,1,2,3,1,1,2,2,3,0,0,3,4,1,0,0,0,2,3,0,2,3
87,2,1,3,4,2,1,2,2,4,0,0,4,4,1,0,2,2,2,2,0,2,2
88,0,3,2,3,1,2,2,3,3,0,0,3,2,1,0,3,0,2,3,0,2,3
89,2,1,3,3,2,1,2,2,3,0,0,3,4,1,0,2,1,2,2,0,2,3
90,2,1,3,3,2,1,2,2,4,0,0,3,4,1,0,2,1,2,2,0,2,3
91,2,1,3,3,2,1,2,2,4,0,0,3,2,1,0,2,2,2,2,0,2,2
92,2,1,2,3,1,1,2,2,3,0,0,3,4,1,0,2,0,2,3,0,2,3
93,2,1,2,3,2,1,2,2,3,0,0,3,2,1,0,2,0,2,3,0,2,3
94,0,1,2,3,1,1,2,3,3,0,0,3,2,1,0,0,0,2,3,0,2,3
95,2,1,3,3,2,1,2,2,4,0,0,3,4,1,0,0,0,2,2,0,2,3
96,0,1,2,3,1,1,2,3,3,0,0,3,2,1,0,3,0,2,3,0,2,3
97,0,0,3,3,2,1,2,2,4,0,0,3,5,1,0,0,0,2,2,0,2,3
98,2,1,3,4,2,1,2,2,4,0,0,4,4,1,0,0,0,2,2,0,2,3
99,0,1,2,3,1,2,2,3,3,0,0,3,2,1,0,0,0,2,3,0,2,3
100,2,1,2,3,2,1,2,2,3,0,0,3,2,1,0,3,0,2,3,0,2,3
101,1,1,2,3,1,1,2,3,3,0,0,3,4,1,0,3,1,2,3,0,2,3
102,1,1,2,3,1,1,2,2,3,0,0,3,4,1,0,0,1,2,3,0,2,3
103,0,1,2,3,2,1,2,2,4,0,0,3,2,1,0,0,0,2,3,0,2,3
104,0,1,3,4,2,1,2,2,4,0,0,3,4,1,0,0,0,2,2,0,2,3
105,2,1,3,3,2,1,2,2,4,0,0,3,2,1,0,2,2,2,2,0,2,3
106,0,1,2,4,2,1,2,2,4,0,0,3,2,1,0,0,0,2,3,0,2,3
107,2,1,3,3,2,1,2,2,3,0,0,3,2,1,0,2,2,2,2,0,2,3
108,2,1,3,4,2,1,2,2,4,0,0,3,4,1,0,2,2,2,2,0,2,2
109,0,1,2,3,2,1,2,2,3,0,0,3,2,1,0,0,0,2,3,0,2,3
110,2,1,3,4,2,1,2,2,4,0,0,3,4,1,0,0,0,2,2,0,2,3
111,0,1,2,3,2,2,2,3,3,0,0,3,2,1,0,3,0,2,3,0,2,3
112,0,3,2,3,2,2,2,3,3,0,0,3,2,1,0,3,0,2,3,0,2,3
113,2,1,3,3,2,1,2,2,3,0,0,3,2,1,0,2,2,2,2,0,2,3
114,0,1,2,3,1,1,2,3,3,0,0,3,2,1,0,0,0,2,3,0,2,3
115,2,1,3,4,2,1,2,2,4,0,0,3,4,1,0,2,2,2,2,0,2,3
116,0,1,3,4,2,1,2,2,4,0,0,3,4,1,0,0,0,2,2,0,2,3
117,0,1,3,3,2,1,2,2,4,0,0,3,4,1,0,0,0,2,2,0,2,3
118,0,1,2,3,1,1,2,2,4,0,0,3,4,1,0,0,0,2,3,0,2,3
119,0,1,2,4,1,1,2,3,4,0,0,3,4,1,0,0,0,2,3,0,2,3
120,0,1,2,4,1,1,2,2,4,0,0,3,4,1,0,0,0,2,3,0,2,3
121,0,1,3,3,1,1,2,2,4,0,0,3,4,1,0,0,0,2,2,0,2,3
122,2,1,3,3,2,1,2,2,4,0,0,3,4,1,0,2,0,2,2,0,2,2
123,0,1,2,3,2,1,2,2,4,0,0,3,2,1,0,0,0,2,3,0,2,3
124,2,1,3,4,2,1,2,2,4,0,0,4,4,1,0,2,0,2,2,0,2,3
125,1,1,4,4,1,1,2,1,4,0,1,1,4,1,1,1,1,4,2,0,2,2
126,2,1,2,3,1,2,2,2,3,0,0,3,2,1,0,2,1,2,3,0,2,3
127,1,1,2,3,1,1,2,3,3,0,0,3,4,1,0,3,1,2,3,0,2,3
128,2,1,3,4,2,1,2,2,4,0,0,3,4,1,0,2,2,2,2,0,2,3
129,2,1,2,3,2,1,2,3,3,0,0,3,2,1,0,3,0,2,3,0,2,3
130,1,1,3,3,1,1,2,2,4,0,0,3,4,1,0,0,1,4,2,0,2,3
131,2,2,3,3,2,1,2,2,3,0,0,2,3,1,0,2,2,3,2,0,2,2
132,0,1,2,4,1,1,2,2,4,0,0,3,4,1,0,0,0,2,3,0,2,3
133,0,1,3,3,2,0,2,2,5,0,0,5,0,1,0,0,0,2,2,0,2,3
134,2,1,3,4,2,1,2,2,4,0,0,4,4,1,0,2,0,2,2,0,2,3
135,0,1,2,3,2,1,2,2,4,0,0,3,2,1,0,0,0,2,3,0,2,3
136,2,1,2,3,1,1,2,2,4,0,0,3,2,1,0,0,0,2,3,0,2,3
137,0,1,3,4,1,1,2,2,4,0,0,3,4,1,0,0,0,2,2,0,2,3
138,2,1,3,4,1,1,2,2,4,0,0,3,4,1,0,2,1,2,2,0,2,2
139,0,1,3,4,1,1,2,2,4,0,0,3,4,1,0,0,0,2,2,0,2,3
140,2,1,3,3,1,1,2,2,4,0,0,3,4,1,0,0,0,2,2,0,2,3
141,2,1,3,4,2,1,1,2,4,0,0,4,3,1,0,2,2,3,2,0,1,2
142,2,1,3,4,2,1,2,2,4,0,0,3,4,1,0,2,2,2,2,0,2,3
143,2,1,3,3,2,1,2,2,3,0,0,3,2,1,0,2,2,2,2,0,2,3
144,0,1,2,4,2,1,2,2,4,0,0,3,2,1,0,0,0,2,2,0,2,3
145,1,1,3,3,1,1,2,2,4,0,0,3,4,1,1,2,1,4,2,0,2,3
146,2,1,2,3,2,2,2,2,3,0,0,3,2,1,0,2,2,2,3,0,2,3
147,2,1,2,3,1,1,2,2,4,0,0,3,4,1,0,2,1,2,3,0,2,3
148,2,1,2,3,2,1,2,2,3,0,0,3,2,1,0,0,0,2,3,0,2,3
149,2,1,3,3,2,1,2,2,4,0,0,2,4,1,0,2,1,4,2,0,2,2
150,2,1,2,3,1,2,2,3,3,0,0,3,2,1,0,3,1,2,3,0,2,3
151,2,1,3,3,2,1,2,2,3,0,0,3,2,1,0,2,2,2,2,0,2,3
152,1,1,4,3,1,1,2,2,4,0,0,1,4,1,0,1,1,4,2,0,2,2
153,0,0,3,3,2,1,2,2,3,0,0,3,5,0,0,0,0,5,2,0,2,3
154,2,1,3,4,2,1,2,2,4,0,0,2,3,1,0,2,2,3,2,0,2,2
155,2,1,2,3,2,1,2,2,4,0,0,3,4,1,0,2,1,2,3,0,2,3
156,2,1,3,3,2,1,2,2,4,0,0,3,2,1,0,2,2,2,2,0,2,3
157,2,1,2,3,1,1,2,3,3,0,0,3,2,1,0,3,1,2,3,0,2,3
158,2,1,2,3,2,1,2,2,3,0,0,3,2,1,0,2,2,2,3,0,2,3
159,0,1,2,3,2,1,2,2,3,0,0,3,2,1,0,0,0,2,3,0,2,3
160,2,1,3,3,2,1,2,2,3,0,0,3,2,1,0,2,2,2,2,0,2,2
161,1,1,4,3,1,1,2,2,4,0,0,3,4,1,0,1,1,4,2,0,2,3
162,2,1,2,3,1,2,2,3,3,0,0,3,2,1,0,3,1,2,3,0,2,3
163,2,1,3,3,2,1,2,2,4,0,0,3,4,1,0,2,2,2,2,0,2,3
164,2,1,3,3,2,1,2,2,3,0,0,2,3,1,0,2,2,3,2,0,2,2
165,2,1,3,3,2,1,2,2,4,0,0,3,4,1,0,2,0,2,2,0,2,3
166,0,1,3,3,2,1,2,2,3,0,0,3,4,1,0,0,0,2,2,0,2,3
167,2,1,3,3,1,1,2,2,3,0,0,3,4,1,0,2,1,2,2,0,2,3
168,1,1,4,4,1,1,2,2,4,0,0,4,4,1,0,0,1,4,2,0,2,3
169,2,1,3,3,2,1,2,2,4,0,0,3,2,1,0,2,0,2,2,0,2,3
170,1,1,2,3,1,1,2,3,4,0,0,3,2,1,0,3,1,2,3,0,2,3
171,2,1,3,3,2,2,2,2,3,0,0,3,2,1,0,2,2,2,2,0,2,3
172,2,1,2,3,2,1,2,2,4,0,0,3,2,1,0,2,1,2,3,0,2,3
173,0,1,2,4,1,1,2,2,4,0,0,3,4,1,0,0,0,2,3,0,2,3
174,2,1,3,3,2,1,2,2,3,0,0,3,4,1,0,0,0,2,2,0,2,3
175,2,1,2,3,2,2,2,2,3,0,0,3,2,1,0,3,2,2,3,0,2,3
176,0,1,2,3,1,2,2,3,3,0,0,3,2,1,0,3,0,2,3,0,2,3
177,2,1,3,3,2,1,2,2,3,0,0,3,4,1,0,2,2,2,2,0,2,3
178,0,1,3,3,1,1,2,2,4,0,0,3,4,1,0,0,0,2,2,0,2,3
179,2,1,2,3,1,1,2,3,3,0,0,3,2,1,0,3,0,2,3,0,2,3
180,1,1,2,3,1,1,2,2,3,0,0,3,4,1,0,1,1,2,3,0,2,3
181,1,1,4,4,1,1,2,1,4,0,0,1,4,1,0,1,1,4,2,0,2,3
182,0,1,2,4,1,1,2,2,4,0,0,3,4,1,0,0,0,2,3,0,2,3
183,2,1,3,3,1,1,2,2,4,0,0,3,4,1,0,2,1,2,2,0,2,3
184,0,1,3,4,1,1,2,2,4,0,0,4,4,1,0,0,0,2,2,0,2,3
185,1,1,2,3,1,2,2,2,3,0,0,3,4,1,0,1,1,2,3,0,2,3
186,2,1,2,3,1,1,2,2,3,0,0,3,4,1,0,3,1,2,3,0,2,3
187,2,1,2,3,1,2,2,3,3,0,0,3,2,1,0,3,0,2,3,0,2,3
188,2,1,3,4,2,1,2,2,4,0,0,2,3,1,0,2,2,2,2,0,2,2
189,0,1,2,4,1,1,2,2,4,0,0,3,4,1,0,0,0,2,3,0,2,3
190,0,0,2,3,2,1,2,2,3,0,0,3,2,0,0,0,0,2,3,0,2,3
191,0,1,2,3,2,1,2,2,3,0,0,3,2,1,0,0,0,2,3,0,2,3
192,2,2,3,4,2,1,2,2,4,0,0,3,2,1,0,2,2,2,2,0,2,3
193,2,1,3,3,2,1,2,2,3,0,0,2,3,1,0,2,2,2,2,0,2,2
194,2,1,2,3,2,1,2,2,4,0,0,3,2,1,0,2,2,2,3,0,2,3
195,2,1,3,3,2,1,2,2,5,0,0,3,4,1,0,2,1,2,2,0,2,3
196,2,1,3,3,2,1,2,2,4,0,0,3,4,1,0,0,0,2,2,0,2,3
197,0,1,2,3,1,1,2,3,3,0,0,3,2,1,0,3,0,2,3,0,2,3
198,2,2,3,4,2,1,2,2,4,0,0,2,3,2,0,2,2,3,2,0,2,2
199,0,1,2,3,2,1,2,3,4,0,0,3,2,1,0,0,0,2,3,0,2,3
200,1,1,4,3,1,1,2,2,4,0,0,3,4,1,0,1,1,4,2,0,2,3
201,2,1,2,3,2,2,2,3,3,0,0,3,2,1,0,3,2,2,3,0,2,3
202,2,2,3,3,2,2,2,2,3,0,0,3,2,2,0,2,2,2,2,0,2,3
203,1,1,2,3,1,1,2,3,3,0,1,3,4,1,1,1,1,2,3,0,2,3
204,2,1,3,3,2,1,2,2,4,0,0,3,2,1,0,2,2,2,2,0,2,3
205,2,1,2,3,1,1,2,3,4,0,0,3,2,1,0,0,0,2,3,0,2,3
206,0,1,2,4,2,1,2,3,4,0,0,3,2,1,0,0,0,2,3,0,2,3
207,2,1,2,3,2,1,2,2,4,0,0,3,2,1,0,2,2,2,3,0,2,3
208,2,1,2,3,1,1,2,2,4,0,0,3,4,1,0,0,0,2,3,0,2,3
209,0,1,2,3,2,2,2,2,3,0,0,3,2,1,0,0,0,2,3,0,2,3
210,2,1,3,3,2,1,2,2,4,0,0,3,2,1,0,0,0,2,2,0,2,3
211,2,1,3,3,2,1,2,2,4,0,0,3,4,1,0,2,0,2,2,0,2,3
212,2,1,2,3,2,1,2,2,3,0,0,3,2,1,0,2,2,2,3,0,2,3
213,0,0,2,3,0,1,2,0,4,0,0,3,5,0,0,0,0,5,3,0,2,3
214,2,1,2,4,2,1,2,2,4,0,0,3,2,1,0,0,0,2,2,0,2,3
215,1,1,2,3,1,1,2,3,3,0,0,3,4,1,0,0,1,2,3,0,2,3
216,0,1,2,4,1,1,2,2,4,0,0,3,5,1,0,0,0,2,3,0,2,3
217,2,1,3,4,2,1,2,2,4,0,0,3,4,1,0,2,1,2,2,0,2,3
218,0,1,3,3,2,1,2,2,4,0,0,3,2,1,0,0,0,2,2,0,2,3
219,2,1,2,3,1,0,2,2,5,0,0,3,4,1,0,2,1,2,3,0,2,3
220,2,1,2,3,2,1,2,2,3,0,0,3,2,1,0,3,0,2,3,0,2,3
221,2,1,3,3,2,1,2,2,3,0,0,3,2,1,0,2,0,2,2,0,2,3
222,2,1,3,3,2,1,2,2,4,0,0,3,2,1,0,2,2,2,2,0,2,3
223,2,1,3,3,2,1,2,2,3,0,0,3,2,1,0,0,0,2,2,0,2,3
224,0,1,2,3,1,0,2,2,3,0,0,3,2,1,0,0,0,2,3,0,2,3
225,0,1,2,3,1,1,2,2,3,0,0,3,4,1,0,0,0,2,3,0,2,3
226,2,1,3,4,2,1,2,2,4,0,0,2,4,1,0,2,2,2,2,0,2,2
227,2,1,2,3,2,1,2,3,3,0,0,3,2,1,0,3,0,2,3,0,2,3
228,2,1,3,4,1,1,2,2,4,0,0,3,4,1,0,2,1,2,2,0,2,3
229,2,1,2,3,2,1,2,3,3,0,0,3,2,1,0,3,2,2,3,0,2,3
230,2,2,3,3,2,1,2,2,3,0,0,2,3,1,0,2,2,3,2,0,2,2
231,1,1,4,3,1,1,2,1,4,0,0,3,4,1,0,1,1,4,3,0,2,3
232,1,1,4,3,1,1,2,1,4,0,0,3,4,1,0,1,1,4,3,0,2,3
233,0,0,3,3,2,1,2,2,4,0,0,3,2,1,0,0,0,2,2,0,2,3
234,2,1,3,3,2,1,2,2,4,0,0,3,2,1,0,2,2,2,2,0,2,3
235,2,1,3,3,1,1,2,2,4,0,0,3,4,1,0,2,1,2,2,0,2,3
236,0,1,3,3,1,1,2,2,3,0,0,3,4,1,0,0,0,2,2,0,2,3
237,2,1,2,3,2,1,2,3,3,0,0,3,2,1,0,3,0,2,3,0,2,3
238,0,1,3,4,1,1,2,2,4,0,0,3,4,1,0,0,0,5,2,0,2,3
239,0,3,2,3,2,2,2,3,3,0,0,3,2,1,0,3,0,2,3,0,2,3
240,2,1,2,3,1,1,2,2,3,0,0,3,2,1,0,2,1,2,3,0,2,3
241,0,0,2,3,0,1,2,3,3,0,0,3,5,0,0,0,0,2,3,0,2,3
242,2,1,2,3,2,1,2,2,4,0,0,3,2,1,0,2,2,2,3,0,2,3
243,0,1,3,3,2,1,2,2,4,0,0,3,5,1,0,0,0,2,2,0,2,3
244,0,1,2,3,1,1,2,3,3,0,0,3,2,1,0,0,0,2,3,0,2,3
245,2,1,2,3,2,1,2,2,3,0,0,3,2,1,0,2,1,2,3,0,2,3
246,2,1,3,4,2,1,2,2,4,0,0,4,4,1,0,0,0,2,2,0,2,3
247,0,1,2,3,1,1,2,2,4,0,0,3,4,1,0,0,0,2,3,0,2,3
248,2,1,3,3,2,1,2,2,3,0,0,3,4,1,0,2,2,2,2,0,2,3
249,0,1,2,4,1,1,2,2,4,0,0,3,2,1,0,0,0,2,3,0,2,3
250,2,1,3,3,2,2,2,2,3,0,0,3,4,1,0,2,2,2,2,0,2,3
251,1,1,2,3,1,1,2,3,3,0,0,3,4,1,0,1,1,2,3,0,2,3
252,0,1,2,3,1,2,2,3,3,0,0,3,2,1,0,3,0,2,3,0,2,3
253,1,1,2,3,1,1,2,3,3,0,0,3,4,1,1,3,1,2,3,0,2,3
254,1,1,4,3,1,1,2,1,3,0,0,1,4,1,0,1,1,4,2,0,2,3
255,2,1,3,4,2,1,2,2,4,0,0,3,2,1,0,2,0,2,2,0,2,3
256,2,1,3,4,2,1,2,2,4,0,0,3,4,1,0,2,2,2,2,0,2,2
257,1,1,2,3,1,1,2,2,4,0,0,3,4,1,0,1,1,2,3,0,2,3
258,2,1,2,3,1,1,2,3,3,0,0,3,2,1,0,3,1,2,3,0,2,3
259,2,1,2,3,1,1,2,2,3,0,0,3,4,1,0,2,1,2,3,0,2,3
260,2,2,3,3,2,1,2,2,4,0,0,2,3,2,0,2,2,3,2,0,2,2
261,2,1,3,4,2,1,2,2,4,0,0,3,4,1,0,0,0,2,2,0,2,3
262,2,1,3,4,2,1,2,2,4,0,0,3,4,1,0,0,0,2,2,0,2,3
263,2,2,3,3,2,1,2,2,4,0,0,3,3,1,0,2,2,2,2,0,2,2
264,0,1,2,3,2,1,2,2,4,0,0,3,2,1,0,0,0,2,3,0,2,3
265,0,1,2,3,1,1,2,3,3,0,0,3,2,1,0,3,0,2,3,0,2,3
266,2,1,3,3,2,0,2,2,5,0,0,3,4,1,0,2,2,2,2,0,2,3
267,2,1,3,4,2,1,2,2,4,0,0,3,2,1,0,2,2,2,2,0,2,3
268,2,1,2,3,2,1,2,2,4,0,0,3,2,1,0,2,0,2,3,0,2,3
269,2,1,3,3,2,1,2,2,4,0,0,3,4,1,0,2,2,2,2,0,2,2
270,1,1,3,3,1,1,2,2,4,0,0,3,4,1,0,1,1,4,2,0,2,3
271,1,1,4,4,1,1,2,2,4,0,0,3,4,1,0,1,1,4,2,0,2,3
272,2,1,2,4,1,1,2,2,4,0,0,3,4,1,0,0,1,2,3,0,2,3
273,2,3,2,3,2,1,2,3,3,0,0,3,2,1,0,3,0,2,3,0,2,3
274,1,1,4,3,1,1,2,2,4,0,0,3,4,1,0,1,1,2,3,0,2,3
275,2,1,3,4,2,1,2,2,4,0,0,3,4,1,0,2,1,2,2,0,2,3
276,0,1,3,4,2,1,2,2,4,0,0,4,4,1,0,0,0,2,2,0,2,3
277,2,1,2,3,2,1,2,2,3,0,0,3,2,1,0,0,0,2,3,0,2,3
278,2,1,3,3,1,1,2,2,3,0,0,3,4,1,0,2,1,2,2,0,2,3
279,2,1,3,4,1,1,2,2,4,0,0,3,4,1,0,2,1,2,2,0,2,3
280,0,1,2,3,1,1,2,3,3,0,0,3,4,1,0,0,0,2,3,0,2,3
281,0,1,2,3,2,1,2,3,4,0,0,3,2,1,0,0,0,2,3,0,2,3
282,2,1,2,3,2,1,2,2,3,0,0,3,2,1,0,0,0,2,3,0,2,3
283,2,1,2,3,2,1,2,2,3,0,0,3,2,1,0,2,0,2,3,0,2,3
284,1,1,2,3,1,1,2,2,4,0,0,3,4,1,0,0,1,2,3,0,2,3
285,0,1,3,3,2,1,2,2,4,0,0,3,4,1,0,0,0,2,2,0,2,3
286,0,1,1,4,2,1,1,2,4,0,0,4,2,1,0,0,0,2,3,0,1,3
287,2,2,3,3,2,1,2,2,3,0,0,3,2,1,0,2,2,2,2,0,2,2
288,3,3,2,3,1,2,2,3,3,0,0,3,2,1,0,3,1,2,3,0,2,3
289,2,2,3,3,2,1,2,2,3,0,0,2,3,1,0,2,2,2,2,0,2,2
290,2,1,3,3,2,1,2,2,3,0,0,3,2,1,0,2,0,2,2,0,2,3
291,1,1,4,3,1,1,2,1,3,0,1,3,4,1,1,1,1,2,3,0,2,3
292,2,1,3,3,2,1,2,2,4,0,0,3,2,1,0,2,2,2,2,0,2,3
293,2,1,2,4,2,1,2,3,4,0,0,3,2,1,0,3,0,2,3,0,2,3
294,3,1,2,3,1,1,2,3,4,0,0,3,2,1,0,3,1,2,3,0,2,3
295,2,1,3,3,2,1,2,2,4,0,0,3,4,1,0,2,2,2,2,0,2,2
296,1,1,2,3,1,1,2,2,4,0,0,3,4,1,0,0,1,2,3,0,2,3
297,2,1,2,3,2,1,2,3,3,0,0,3,2,1,0,3,0,2,3,0,2,3
298,0,1,2,3,2,1,2,3,3,0,0,3,2,1,0,0,0,2,3,0,2,3
299,1,1,4,3,1,1,2,2,4,0,0,3,4,1,0,1,1,2,2,0,2,3
300,1,1,2,3,1,2,2,3,3,0,0,3,4,1,0,3,1,2,3,0,2,3
