random_state,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
82,5,0,0,1,1,0,0,3,5,0,0,4,5,0,4,0,0,0,3,0,0,3
83,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
84,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
85,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
86,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
87,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
88,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
89,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
90,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
91,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
92,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
93,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
94,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
95,5,0,0,1,1,0,0,3,5,0,0,4,5,0,1,0,0,0,3,0,0,3
96,5,0,0,1,1,0,0,3,5,0,0,5,5,0,4,0,0,0,3,0,0,3
97,5,0,0,1,1,0,0,3,5,0,0,4,5,0,4,0,0,0,3,0,0,3
98,5,0,0,1,1,0,0,3,5,0,0,5,5,0,4,0,0,0,3,0,0,3
99,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
100,5,0,0,1,1,0,0,3,5,0,0,5,5,0,4,0,0,0,3,0,0,3
101,5,0,0,1,1,0,0,3,5,0,0,4,5,0,4,0,0,0,3,0,0,3
102,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
103,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
104,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
105,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
106,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
107,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
108,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
109,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
110,5,0,0,1,1,0,0,3,5,0,0,4,5,0,1,0,0,0,3,0,0,3
111,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
112,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
113,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
114,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
115,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
116,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
117,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
118,5,0,0,1,1,0,0,3,5,0,0,5,5,0,4,0,0,0,3,0,0,3
119,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
120,5,0,0,1,1,0,0,3,5,0,0,5,5,0,4,0,0,0,3,0,0,3
121,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
122,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
123,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
124,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
125,5,0,0,1,1,0,0,3,5,0,0,5,5,0,4,0,0,0,3,0,0,3
126,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
127,5,0,0,1,1,0,0,3,5,0,0,5,5,0,4,0,0,0,3,0,0,3
128,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
129,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
130,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
131,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
132,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
133,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
134,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
135,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
136,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
137,5,0,0,1,1,0,0,3,5,0,0,4,5,0,4,0,0,0,3,0,0,3
138,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
139,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
140,5,0,0,1,1,0,0,3,5,0,0,4,5,0,1,0,0,0,3,0,0,3
141,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
142,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
143,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
144,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
145,5,0,0,1,1,0,0,3,5,0,0,4,5,0,1,0,0,0,3,0,0,3
146,5,0,0,1,1,0,0,3,5,0,0,5,5,0,4,0,0,0,3,0,0,3
147,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
148,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
149,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
150,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
151,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
152,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
153,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
154,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
155,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
156,5,0,0,1,1,0,0,3,5,0,0,5,5,0,4,0,0,0,3,0,0,3
157,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
158,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
159,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
160,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
161,5,0,0,1,1,0,0,3,5,0,0,5,5,0,4,0,0,0,3,0,0,3
162,5,0,0,1,1,0,0,3,5,0,0,4,5,0,1,0,0,0,3,0,0,3
163,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
164,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
165,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
166,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
167,5,0,0,1,1,0,0,3,5,0,0,5,5,0,4,0,0,0,3,0,0,3
168,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
169,5,0,0,1,1,0,0,3,5,0,0,4,5,0,4,0,0,0,3,0,0,3
170,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
171,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
172,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
173,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
174,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
175,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
176,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
177,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
178,5,0,0,1,1,0,0,3,5,0,0,4,5,0,4,0,0,0,3,0,0,3
179,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
180,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
181,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
182,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
183,5,0,0,1,1,0,0,3,5,0,0,4,5,0,1,0,0,0,3,0,0,3
184,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
185,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
186,5,0,0,1,1,0,0,3,5,0,0,4,5,0,1,0,0,0,3,0,0,3
187,5,0,0,1,1,0,0,3,5,0,0,5,5,0,4,0,0,0,3,0,0,3
188,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
189,5,0,0,1,1,0,0,3,5,0,0,4,5,0,4,0,0,0,3,0,0,3
190,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
191,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
192,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
193,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
194,5,0,0,1,1,0,0,3,5,0,0,4,5,0,1,0,0,0,3,0,0,3
195,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
196,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
197,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
198,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
199,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
200,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
201,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
202,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
203,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
204,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
205,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
206,5,0,0,1,1,0,0,3,5,0,0,5,5,0,4,0,0,0,3,0,0,3
207,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
208,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
209,5,0,0,1,1,0,0,3,5,0,0,4,5,0,4,0,0,0,3,0,0,3
210,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
211,5,0,0,1,1,0,0,3,5,0,0,4,5,0,4,0,0,0,3,0,0,3
212,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
213,5,0,0,1,1,0,0,3,5,0,0,4,5,0,1,0,0,0,3,0,0,3
214,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
215,5,0,0,1,1,0,0,3,5,0,0,5,5,0,4,0,0,0,3,0,0,3
216,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
217,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
218,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
219,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
220,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
221,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
222,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
223,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
224,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
225,5,0,0,1,1,0,0,3,5,0,0,5,5,0,4,0,0,0,3,0,0,3
226,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
227,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
228,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
229,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
230,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
231,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
232,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
233,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
234,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
235,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
236,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
237,5,0,0,1,1,0,0,3,5,0,0,5,5,0,4,0,0,0,3,0,0,3
238,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
239,5,0,0,1,1,0,0,3,5,0,0,4,5,0,1,0,0,0,3,0,0,3
240,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
241,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
242,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
243,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
244,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
245,5,0,0,1,1,0,0,3,5,0,0,4,5,0,4,0,0,0,3,0,0,3
246,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
247,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
248,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
249,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
250,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
251,5,0,0,1,1,0,0,3,5,0,0,4,5,0,4,0,0,0,3,0,0,3
252,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
253,5,0,0,1,1,0,0,3,5,0,0,4,5,0,1,0,0,0,3,0,0,3
254,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
255,5,0,0,1,1,0,0,3,5,0,0,4,5,0,1,0,0,0,3,0,0,3
256,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
257,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
258,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
259,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
260,5,0,0,1,1,0,0,3,5,0,0,5,5,0,4,0,0,0,3,0,0,3
261,5,0,0,1,1,0,0,3,5,0,0,5,5,0,4,0,0,0,3,0,0,3
262,5,0,0,1,1,0,0,3,5,0,0,4,5,0,4,0,0,0,3,0,0,3
263,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
264,5,0,0,1,1,0,0,3,5,0,0,4,5,0,1,0,0,0,3,0,0,3
265,5,0,0,1,1,0,0,3,5,0,0,4,5,0,1,0,0,0,3,0,0,3
266,5,0,0,1,1,0,0,3,5,0,0,4,5,0,4,0,0,0,3,0,0,3
267,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
268,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
269,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
270,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
271,5,0,0,1,1,0,0,3,5,0,0,5,5,0,4,0,0,0,3,0,0,3
272,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
273,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
274,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
275,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
276,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
277,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
278,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
279,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
280,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
281,5,0,0,1,1,0,0,3,5,0,0,5,5,0,4,0,0,0,3,0,0,3
282,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
283,5,0,0,1,1,0,0,3,5,0,0,5,5,0,4,0,0,0,3,0,0,3
284,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
285,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
286,5,0,0,1,1,0,0,3,5,0,0,5,5,0,4,0,0,0,3,0,0,3
287,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
288,5,0,0,1,1,0,0,3,5,0,0,4,5,0,4,0,0,0,3,0,0,3
289,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
290,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
291,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
292,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
293,5,0,0,1,1,0,0,3,5,0,0,4,5,0,4,0,0,0,3,0,0,3
294,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
295,5,0,0,1,1,0,0,3,5,0,0,4,5,0,4,0,0,0,3,0,0,3
296,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
297,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
298,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
299,5,0,0,1,1,0,0,3,5,0,0,5,5,0,1,0,0,0,3,0,0,3
300,5,0,0,1,1,0,0,3,5,0,0,4,5,0,4,0,0,0,3,0,0,3
