random_state,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
18,2.0,2.0,3.0,4.0,2.0,1.0,3.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,4.0,3.0,2.0
19,4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0
20,,2.0,3.0,4.0,2.0,1.0,3.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,,3.0,2.0
21,4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0
22,4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,,4.0,4.0,1.0,,4.0,4.0,4.0,1.0,4.0,0.0,,4.0
23,4.0,3.0,1.0,4.0,3.0,1.0,1.0,4.0,4.0,0.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,0.0,2.0,4.0
24,4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,2.0,4.0,4.0,1.0,2.0,4.0,4.0,4.0,1.0,4.0,4.0,3.0,4.0
25,4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0
26,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0
27,4.0,2.0,1.0,4.0,2.0,1.0,1.0,4.0,4.0,0.0,2.0,4.0,1.0,2.0,4.0,2.0,4.0,3.0,4.0,0.0,3.0,4.0
28,3.0,3.0,2.0,4.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,2.0,3.0
29,2.0,2.0,3.0,2.0,2.0,0.0,3.0,2.0,2.0,2.0,2.0,5.0,3.0,2.0,2.0,2.0,5.0,3.0,2.0,2.0,3.0,2.0
30,0.0,3.0,2.0,4.0,3.0,1.0,1.0,4.0,4.0,0.0,0.0,4.0,1.0,3.0,4.0,3.0,4.0,1.0,4.0,0.0,5.0,4.0
31,4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,,4.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,,4.0
32,4.0,1.0,1.0,4.0,2.0,1.0,1.0,4.0,4.0,1.0,2.0,4.0,1.0,2.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0
33,5.0,2.0,0.0,5.0,2.0,0.0,0.0,4.0,5.0,2.0,2.0,5.0,0.0,2.0,5.0,5.0,5.0,0.0,4.0,5.0,3.0,5.0
34,0.0,1.0,4.0,4.0,1.0,1.0,1.0,4.0,4.0,0.0,1.0,4.0,4.0,1.0,,1.0,4.0,4.0,4.0,0.0,4.0,4.0
35,2.0,2.0,3.0,4.0,2.0,1.0,3.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0
36,4.0,2.0,1.0,4.0,2.0,1.0,1.0,4.0,4.0,2.0,2.0,5.0,0.0,2.0,4.0,2.0,5.0,3.0,4.0,4.0,,4.0
37,2.0,2.0,3.0,2.0,2.0,0.0,3.0,2.0,4.0,2.0,2.0,5.0,3.0,2.0,2.0,2.0,5.0,3.0,2.0,2.0,3.0,2.0
38,4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0
39,4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,0.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,0.0,1.0,4.0
40,4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,0.0,4.0,5.0,0.0,4.0,4.0,4.0,4.0,1.0,4.0,0.0,1.0,4.0
41,4.0,3.0,2.0,4.0,3.0,1.0,1.0,3.0,4.0,0.0,3.0,4.0,1.0,2.0,3.0,3.0,4.0,1.0,4.0,0.0,2.0,4.0
42,4.0,3.0,2.0,4.0,2.0,1.0,1.0,4.0,4.0,2.0,2.0,4.0,1.0,2.0,,2.0,4.0,,4.0,,,4.0
43,4.0,4.0,1.0,5.0,4.0,0.0,0.0,4.0,5.0,0.0,4.0,5.0,0.0,4.0,4.0,5.0,5.0,1.0,4.0,0.0,1.0,4.0
44,2.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0
45,4.0,4.0,1.0,4.0,2.0,1.0,1.0,4.0,4.0,,4.0,4.0,1.0,2.0,4.0,2.0,4.0,1.0,4.0,4.0,,4.0
46,5.0,2.0,3.0,5.0,2.0,0.0,3.0,2.0,5.0,2.0,2.0,5.0,0.0,2.0,2.0,2.0,5.0,3.0,2.0,5.0,3.0,2.0
47,4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0
48,2.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0
49,4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,0.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0
50,4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,2.0,4.0,4.0,1.0,2.0,4.0,4.0,4.0,,4.0,4.0,,4.0
51,5.0,2.0,0.0,5.0,2.0,0.0,0.0,5.0,5.0,0.0,2.0,5.0,0.0,2.0,5.0,5.0,5.0,0.0,5.0,5.0,3.0,5.0
52,3.0,3.0,2.0,4.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0
53,5.0,3.0,0.0,5.0,3.0,0.0,0.0,3.0,5.0,2.0,2.0,5.0,0.0,2.0,5.0,5.0,5.0,0.0,5.0,5.0,3.0,5.0
54,4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0
55,4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,0.0,4.0,5.0,0.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0
56,5.0,2.0,3.0,5.0,2.0,0.0,0.0,4.0,5.0,2.0,2.0,5.0,0.0,2.0,2.0,2.0,5.0,3.0,2.0,5.0,4.0,4.0
57,0.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,0.0,0.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,0.0,5.0,4.0
58,,2.0,3.0,4.0,2.0,1.0,,,4.0,,,4.0,3.0,,2.0,2.0,4.0,,2.0,,,4.0
59,2.0,2.0,3.0,4.0,2.0,1.0,3.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,4.0,3.0,2.0
60,2.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0
61,2.0,2.0,3.0,4.0,2.0,1.0,3.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,4.0,3.0,2.0
62,5.0,4.0,0.0,5.0,4.0,0.0,0.0,4.0,5.0,0.0,4.0,5.0,0.0,2.0,5.0,5.0,5.0,0.0,4.0,5.0,3.0,4.0
63,4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0
64,5.0,2.0,3.0,5.0,2.0,0.0,0.0,3.0,5.0,0.0,2.0,5.0,0.0,2.0,2.0,2.0,5.0,3.0,2.0,0.0,3.0,3.0
65,4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0
66,4.0,3.0,2.0,4.0,3.0,1.0,1.0,3.0,4.0,0.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,4.0,2.0,4.0
67,,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,,,4.0,1.0,,4.0,4.0,4.0,,4.0,,,4.0
68,2.0,2.0,3.0,4.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,3.0,2.0,2.0,2.0,5.0,3.0,2.0,2.0,3.0,2.0
69,4.0,2.0,1.0,4.0,2.0,1.0,1.0,4.0,4.0,2.0,4.0,4.0,1.0,2.0,4.0,2.0,4.0,1.0,4.0,4.0,3.0,4.0
70,4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,2.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0
71,4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0
72,4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,0.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0
73,4.0,3.0,2.0,4.0,3.0,1.0,1.0,3.0,4.0,1.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,,3.0,,,4.0
74,4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0
75,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0
76,4.0,3.0,1.0,4.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,2.0,4.0
77,,2.0,3.0,2.0,2.0,2.0,,2.0,2.0,,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,,5.0,2.0
78,4.0,2.0,1.0,4.0,2.0,1.0,1.0,4.0,4.0,2.0,2.0,5.0,0.0,2.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0
79,4.0,2.0,3.0,4.0,2.0,1.0,1.0,4.0,4.0,2.0,2.0,4.0,1.0,2.0,4.0,2.0,4.0,3.0,2.0,0.0,3.0,4.0
80,4.0,1.0,4.0,4.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,4.0,4.0,1.0,3.0,1.0,4.0,4.0,2.0,4.0,4.0,3.0
81,2.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,0.0,3.0,2.0
82,4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0
83,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0
84,,2.0,3.0,4.0,2.0,1.0,,2.0,4.0,0.0,2.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,0.0,3.0,4.0
85,4.0,1.0,4.0,4.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0
86,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0
87,4.0,2.0,1.0,4.0,2.0,1.0,1.0,4.0,4.0,2.0,2.0,4.0,1.0,2.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0
88,4.0,3.0,2.0,4.0,3.0,1.0,1.0,4.0,4.0,0.0,4.0,4.0,1.0,3.0,4.0,3.0,4.0,1.0,4.0,4.0,2.0,4.0
89,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0
90,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,5.0,2.0,3.0,3.0,3.0,5.0,2.0,3.0,3.0,2.0,3.0
91,4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0
92,4.0,2.0,3.0,4.0,2.0,1.0,3.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,4.0,3.0,4.0
93,4.0,1.0,4.0,4.0,2.0,1.0,1.0,4.0,4.0,0.0,0.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,0.0,4.0,4.0
94,3.0,3.0,2.0,4.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,2.0,3.0
95,,3.0,2.0,4.0,3.0,1.0,1.0,4.0,4.0,0.0,4.0,4.0,1.0,3.0,,3.0,4.0,3.0,4.0,2.0,,4.0
96,4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0
97,4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0
98,4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0
99,4.0,2.0,1.0,4.0,2.0,1.0,1.0,4.0,4.0,2.0,4.0,4.0,1.0,2.0,4.0,2.0,4.0,1.0,4.0,4.0,3.0,4.0
100,4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,0.0,4.0,4.0,1.0,2.0,4.0,2.0,4.0,1.0,4.0,4.0,3.0,4.0
101,4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0
102,4.0,3.0,2.0,4.0,3.0,1.0,2.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,2.0,3.0
103,4.0,2.0,3.0,4.0,2.0,1.0,1.0,4.0,4.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,4.0,3.0,2.0,4.0,3.0,4.0
104,4.0,2.0,3.0,4.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,4.0,3.0,4.0
105,4.0,3.0,1.0,4.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,2.0,4.0
106,5.0,2.0,0.0,5.0,2.0,0.0,0.0,5.0,5.0,2.0,2.0,5.0,0.0,2.0,5.0,5.0,5.0,0.0,5.0,5.0,,5.0
107,4.0,3.0,2.0,4.0,3.0,0.0,1.0,3.0,4.0,,2.0,5.0,0.0,2.0,3.0,2.0,5.0,3.0,4.0,4.0,,4.0
108,4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,2.0,4.0,4.0,1.0,2.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0
109,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0
110,4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,2.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0
111,4.0,2.0,1.0,4.0,2.0,1.0,1.0,4.0,4.0,2.0,4.0,4.0,1.0,2.0,4.0,2.0,4.0,1.0,4.0,4.0,3.0,4.0
112,4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,,4.0
113,4.0,2.0,3.0,4.0,2.0,1.0,1.0,4.0,4.0,0.0,2.0,4.0,1.0,2.0,2.0,2.0,4.0,3.0,2.0,0.0,,4.0
114,4.0,1.0,4.0,4.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0
115,4.0,3.0,2.0,4.0,3.0,1.0,1.0,4.0,4.0,0.0,4.0,4.0,1.0,3.0,4.0,3.0,4.0,1.0,4.0,0.0,2.0,4.0
116,4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,,4.0
117,3.0,3.0,2.0,5.0,2.0,0.0,0.0,3.0,5.0,0.0,2.0,5.0,0.0,2.0,3.0,2.0,5.0,2.0,2.0,,,5.0
118,4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0
119,4.0,2.0,3.0,4.0,2.0,1.0,1.0,4.0,4.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,4.0,3.0,2.0,4.0,3.0,4.0
120,5.0,4.0,0.0,5.0,4.0,0.0,0.0,4.0,5.0,0.0,4.0,5.0,0.0,2.0,5.0,5.0,5.0,0.0,4.0,5.0,,5.0
121,3.0,3.0,2.0,5.0,3.0,0.0,2.0,3.0,3.0,2.0,3.0,5.0,2.0,3.0,3.0,3.0,5.0,2.0,3.0,0.0,2.0,3.0
122,4.0,2.0,1.0,4.0,2.0,1.0,1.0,4.0,4.0,2.0,4.0,4.0,1.0,2.0,4.0,2.0,4.0,1.0,4.0,4.0,3.0,4.0
123,4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0
124,4.0,3.0,2.0,4.0,3.0,1.0,1.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,1.0,4.0,4.0,2.0,4.0
125,4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,,4.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,,4.0
126,4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,,4.0
127,4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,2.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0
128,2.0,2.0,3.0,4.0,2.0,0.0,3.0,2.0,4.0,2.0,2.0,5.0,3.0,2.0,2.0,2.0,5.0,3.0,2.0,4.0,3.0,2.0
129,4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,2.0,4.0,4.0,1.0,2.0,4.0,4.0,4.0,1.0,4.0,4.0,3.0,4.0
130,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,,3.0,,2.0,3.0
131,5.0,4.0,0.0,5.0,4.0,0.0,0.0,5.0,5.0,0.0,4.0,5.0,0.0,4.0,5.0,5.0,5.0,0.0,5.0,5.0,,5.0
132,5.0,4.0,0.0,5.0,2.0,0.0,0.0,5.0,5.0,2.0,4.0,5.0,0.0,2.0,5.0,5.0,5.0,0.0,5.0,5.0,3.0,5.0
133,5.0,1.0,0.0,5.0,1.0,0.0,0.0,5.0,5.0,1.0,1.0,5.0,0.0,1.0,5.0,5.0,5.0,0.0,5.0,5.0,4.0,5.0
134,4.0,2.0,1.0,4.0,2.0,1.0,1.0,4.0,4.0,0.0,2.0,4.0,1.0,2.0,4.0,2.0,4.0,1.0,4.0,0.0,3.0,4.0
135,0.0,3.0,2.0,4.0,2.0,1.0,2.0,3.0,4.0,0.0,0.0,4.0,2.0,2.0,3.0,2.0,4.0,3.0,2.0,0.0,5.0,3.0
136,4.0,3.0,2.0,4.0,3.0,1.0,1.0,3.0,4.0,3.0,4.0,4.0,1.0,3.0,3.0,3.0,4.0,1.0,4.0,4.0,2.0,4.0
137,4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0
138,4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0
139,4.0,2.0,1.0,5.0,2.0,0.0,1.0,4.0,5.0,2.0,2.0,5.0,0.0,2.0,4.0,2.0,5.0,3.0,4.0,4.0,3.0,4.0
140,4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0
141,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0
142,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,,3.0,3.0
143,2.0,2.0,3.0,4.0,2.0,1.0,3.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0
144,2.0,2.0,3.0,4.0,2.0,1.0,3.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0
145,4.0,3.0,2.0,4.0,3.0,1.0,1.0,4.0,4.0,0.0,4.0,4.0,1.0,2.0,4.0,2.0,4.0,1.0,4.0,4.0,2.0,4.0
146,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0
147,2.0,2.0,3.0,5.0,2.0,0.0,3.0,2.0,5.0,2.0,2.0,5.0,0.0,2.0,2.0,2.0,5.0,3.0,2.0,5.0,3.0,2.0
148,5.0,2.0,3.0,5.0,2.0,0.0,0.0,2.0,5.0,2.0,2.0,5.0,0.0,2.0,2.0,2.0,5.0,3.0,2.0,5.0,3.0,4.0
149,4.0,3.0,1.0,4.0,2.0,1.0,1.0,4.0,4.0,2.0,4.0,4.0,1.0,2.0,4.0,2.0,4.0,1.0,4.0,4.0,3.0,4.0
150,2.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0
151,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0
152,3.0,3.0,2.0,4.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,5.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,2.0,3.0
153,4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,0.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,0.0,1.0,4.0
154,4.0,2.0,3.0,4.0,2.0,1.0,1.0,4.0,4.0,2.0,2.0,4.0,1.0,2.0,4.0,2.0,4.0,3.0,2.0,4.0,3.0,4.0
155,0.0,2.0,3.0,4.0,2.0,1.0,1.0,4.0,4.0,0.0,0.0,4.0,1.0,2.0,2.0,2.0,4.0,3.0,2.0,0.0,3.0,4.0
156,0.0,3.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,0.0,0.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,0.0,5.0,4.0
