random_state,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
39,0,3,2,3,0,0,1,0,3,0,2,3,5,2,3,3,0,2,2,0,2,3
40,0,3,2,3,0,0,0,0,3,0,2,3,5,2,3,3,0,2,2,0,2,2
41,0,3,2,3,0,2,1,0,3,0,2,3,5,2,3,3,0,2,2,0,2,3
42,1,3,2,3,0,2,0,3,3,0,2,3,5,2,3,3,1,2,2,0,2,3
43,0,3,2,4,0,0,0,0,3,0,2,3,5,2,3,3,0,2,2,0,2,2
44,0,3,2,3,0,0,0,2,3,0,2,3,5,2,2,3,0,2,2,0,3,2
45,0,3,2,4,0,0,0,0,3,0,2,3,5,2,2,3,0,2,2,0,3,2
46,0,3,2,3,0,0,0,3,3,0,2,3,5,2,3,3,0,2,2,0,2,2
47,0,3,2,4,0,0,1,0,3,0,2,3,5,2,3,3,1,2,2,0,2,2
48,0,3,2,3,0,0,0,2,3,0,2,3,5,2,2,3,1,2,2,0,3,2
49,0,3,2,4,0,0,1,0,3,0,2,3,5,2,3,3,0,2,2,0,2,3
50,0,3,2,3,0,0,0,0,3,0,2,3,5,2,3,3,0,2,2,0,2,2
51,0,3,2,3,0,0,0,0,3,0,2,3,5,2,3,3,0,2,2,0,2,2
52,1,3,2,3,0,2,1,3,3,0,2,3,5,2,3,3,1,2,2,0,2,3
53,0,3,2,3,0,0,0,3,3,0,2,3,5,2,3,3,0,2,2,0,2,3
54,0,3,2,3,0,0,1,3,3,0,2,3,5,2,3,3,0,2,2,0,2,3
55,0,3,2,4,0,0,0,0,3,0,2,3,5,2,2,3,0,2,2,0,3,2
56,1,3,2,3,0,0,0,0,3,0,2,3,5,2,2,3,1,2,2,0,3,2
57,0,3,2,4,0,0,1,0,3,0,2,3,5,2,2,3,0,2,2,0,3,2
58,0,3,2,3,0,0,0,2,3,0,2,3,5,2,2,3,1,2,2,0,3,2
59,0,3,2,4,0,0,1,2,3,0,2,3,5,2,2,3,0,2,2,0,3,2
60,0,3,2,3,0,0,0,2,3,0,2,3,5,2,2,3,1,2,2,0,3,2
61,0,3,2,3,0,0,0,2,3,0,2,3,5,2,2,3,0,2,2,0,3,2
62,0,3,2,3,0,0,0,0,3,0,2,3,5,2,3,3,0,2,2,0,2,2
63,0,3,2,3,0,0,0,0,3,0,3,3,5,3,3,3,0,2,3,0,2,3
64,0,3,2,3,0,0,0,0,3,0,2,3,5,2,3,3,0,2,2,0,2,3
65,1,3,2,4,0,0,0,0,3,0,2,3,5,2,2,3,1,2,2,0,2,2
66,0,3,2,3,0,0,0,3,3,0,3,3,5,3,3,3,0,2,3,0,2,3
67,1,3,2,3,0,0,1,0,3,0,2,3,5,2,3,3,1,2,2,0,2,3
68,1,3,2,3,0,0,0,3,3,0,2,3,5,2,3,3,1,2,2,0,2,2
69,0,3,2,3,0,0,0,2,3,0,2,3,5,2,2,3,0,2,2,0,3,2
70,0,3,2,4,0,0,1,0,3,0,2,3,5,2,2,3,0,2,2,0,3,2
71,1,3,2,4,0,0,0,0,3,0,2,3,5,2,2,3,1,2,2,0,3,2
72,0,3,2,4,0,0,0,0,3,0,2,3,5,2,3,3,0,2,2,0,2,3
73,1,3,2,3,0,0,0,3,3,0,3,3,5,3,3,3,1,2,3,0,2,3
74,0,3,2,4,0,0,1,3,3,0,2,3,5,2,3,3,0,2,2,0,2,3
75,0,3,2,3,0,2,1,3,3,0,3,3,5,3,3,3,0,2,3,0,2,3
76,0,3,2,3,0,2,1,3,3,0,3,3,5,3,3,3,0,2,3,0,2,3
77,0,3,2,3,0,2,0,2,3,0,2,3,5,2,2,3,1,2,2,0,3,2
78,1,3,2,3,0,0,0,2,3,0,2,3,5,2,2,3,1,2,2,0,3,2
79,0,3,2,3,0,0,0,0,3,0,2,3,5,2,3,3,0,2,2,0,2,2
80,1,3,2,3,0,2,0,3,3,0,2,3,5,2,3,3,1,2,2,0,2,3
81,0,3,2,3,0,0,0,0,3,0,2,3,5,2,2,3,0,2,2,0,3,2
82,0,3,2,4,0,0,1,3,3,0,2,3,5,2,3,3,0,2,2,0,2,3
83,0,3,2,3,0,0,0,3,3,0,3,3,5,3,3,3,0,2,2,0,2,3
84,0,3,2,3,0,0,0,0,3,0,2,3,5,2,2,3,0,2,2,0,3,2
85,1,3,2,3,0,2,1,0,3,0,2,3,5,2,3,3,1,2,2,0,2,3
86,0,3,2,3,0,2,0,2,3,0,2,3,5,2,2,3,0,2,2,0,3,2
87,1,3,2,3,0,0,0,3,3,0,2,3,5,2,3,3,1,2,2,0,2,2
88,0,3,2,3,0,2,1,3,3,0,3,3,5,3,3,3,0,2,3,0,2,3
89,0,3,2,3,0,2,0,3,3,0,3,3,5,3,3,3,0,2,3,0,2,3
90,0,3,2,3,0,0,0,3,3,0,3,3,5,3,3,3,0,2,2,0,2,3
91,0,3,2,3,0,0,1,0,3,0,2,3,5,2,3,3,0,2,2,0,2,3
92,1,3,2,3,0,0,0,2,3,0,2,3,5,2,2,3,1,2,2,0,3,2
93,0,3,2,3,0,0,0,0,3,0,2,3,5,2,3,3,0,2,2,0,2,3
94,0,3,2,3,0,2,0,3,3,0,3,3,5,3,3,3,0,2,2,0,2,3
95,0,3,2,3,0,2,1,0,3,0,3,3,5,3,3,3,0,2,3,0,2,3
96,0,3,2,4,0,0,1,3,3,0,2,3,5,2,3,3,0,2,2,0,2,3
97,0,3,2,4,0,0,1,2,3,0,2,3,5,2,2,3,0,2,2,0,3,2
98,1,3,2,4,0,0,0,3,3,0,3,3,5,2,3,3,1,2,2,0,2,3
99,0,3,2,4,0,0,0,0,3,0,2,3,5,2,2,3,0,2,2,0,3,2
100,0,3,2,3,0,0,1,0,3,0,2,3,5,2,2,3,0,2,2,0,2,2
101,0,3,2,3,0,2,1,3,3,0,3,3,5,3,3,3,0,2,3,0,2,3
102,0,3,2,3,0,2,1,3,3,0,3,3,5,3,3,3,0,2,3,0,2,3
103,0,3,2,4,0,0,0,2,3,0,2,3,5,2,2,3,1,2,2,0,3,2
104,0,3,2,3,0,0,0,2,3,0,2,3,5,2,2,3,0,2,2,0,3,2
105,0,3,2,3,0,0,0,3,3,0,3,3,5,3,3,3,1,2,3,0,2,3
106,0,3,2,3,0,0,0,3,3,0,2,3,5,2,3,3,1,2,2,0,2,2
107,1,3,2,3,0,0,0,3,3,0,2,3,5,2,3,3,1,2,2,0,2,3
108,0,3,2,3,0,0,0,3,3,0,2,3,5,2,3,3,1,2,2,0,2,2
109,1,3,2,3,0,2,0,3,3,0,3,3,5,3,3,3,1,2,3,0,2,3
110,1,3,2,4,0,0,1,2,3,0,2,3,5,2,2,3,1,2,2,0,3,2
111,0,3,2,3,0,0,0,2,3,0,2,3,5,2,2,3,0,2,2,0,2,2
112,1,3,2,3,0,0,0,0,3,0,2,3,5,2,3,3,1,2,2,0,2,2
113,0,3,2,3,0,0,0,0,3,0,2,3,5,2,2,3,0,2,2,0,2,2
114,1,3,2,3,0,0,1,3,3,0,2,3,5,2,3,3,1,2,2,0,2,2
115,0,3,2,3,0,0,0,0,3,0,3,3,5,2,3,3,0,2,2,0,2,3
116,0,3,2,4,0,0,1,0,3,0,2,3,5,2,3,3,0,2,2,0,2,3
117,0,3,2,3,0,0,0,0,3,0,2,3,5,2,3,3,0,2,2,0,2,3
118,0,3,2,4,0,0,1,0,3,0,2,3,5,2,2,3,0,2,2,0,3,2
119,0,3,2,3,0,0,0,0,3,0,2,3,5,2,3,3,1,2,2,0,2,2
120,0,3,2,3,0,0,0,0,3,0,2,3,5,2,3,3,0,2,2,0,2,3
121,0,3,2,3,0,0,0,3,3,0,3,3,5,3,3,3,0,2,2,0,2,3
122,1,3,2,3,0,0,0,0,3,0,2,3,5,2,2,3,1,2,2,0,2,2
123,1,3,2,4,0,0,0,2,3,0,2,3,5,2,2,3,1,2,2,0,3,2
124,1,3,2,3,0,0,0,3,3,0,3,3,5,3,3,3,1,2,3,0,2,3
125,0,3,2,3,0,0,0,3,3,0,3,3,5,3,3,3,0,2,3,0,2,3
126,0,3,2,3,0,0,0,0,3,0,2,3,5,2,3,3,1,2,2,0,2,2
127,0,3,2,4,0,0,0,0,3,0,2,3,5,2,2,3,0,2,2,0,3,2
128,0,3,2,3,0,0,0,3,3,0,2,3,5,2,3,3,1,2,2,0,2,2
129,0,3,2,4,0,0,1,0,3,0,2,3,5,2,2,3,1,2,2,0,3,2
130,1,3,2,3,0,2,0,3,3,0,3,3,5,3,3,3,1,2,3,0,2,3
131,0,3,2,3,0,0,0,0,3,0,2,3,5,2,3,3,0,2,2,0,2,3
132,0,3,2,3,0,0,0,0,3,0,2,3,5,2,3,3,1,2,2,0,2,2
133,1,3,2,3,0,0,0,3,3,0,2,3,5,2,3,3,1,2,2,0,2,2
134,0,3,2,3,0,0,0,0,3,0,2,3,5,2,2,3,0,2,2,0,2,2
135,0,3,2,3,0,0,0,0,3,0,2,3,5,2,3,3,0,2,2,0,2,3
136,0,3,2,3,0,2,0,3,3,0,3,3,5,3,3,3,0,2,3,0,2,3
137,0,3,2,4,0,0,1,2,3,0,2,3,5,2,2,3,1,2,2,0,3,2
138,1,3,2,4,0,0,0,2,3,0,2,3,5,2,2,3,1,2,2,0,2,2
139,0,3,2,4,0,0,0,2,3,0,2,3,5,2,2,3,0,2,2,0,3,2
140,0,3,2,4,0,0,1,0,3,0,2,3,5,2,2,3,0,2,2,0,3,2
141,0,3,2,3,0,2,0,3,3,0,3,3,5,3,3,3,1,2,2,0,2,3
142,1,3,2,3,0,2,0,3,3,0,2,3,5,2,3,3,1,2,2,0,2,3
143,1,3,2,3,0,0,0,2,3,0,2,3,5,2,2,3,1,2,2,0,3,2
144,0,3,2,3,0,2,0,2,3,0,2,3,5,2,2,3,0,2,2,0,3,2
145,0,3,2,3,0,2,1,0,3,0,2,3,5,2,3,3,0,2,2,0,2,3
146,0,3,2,3,0,2,0,3,3,0,3,3,5,3,3,3,0,2,2,0,2,3
147,0,3,2,3,0,0,0,3,3,0,2,3,5,2,3,3,1,2,2,0,2,2
148,0,3,2,3,0,0,0,2,3,0,2,3,5,2,2,3,0,2,2,0,3,2
149,0,3,2,3,0,0,0,0,3,0,2,3,5,2,3,3,0,2,2,0,2,3
150,1,3,2,4,0,0,0,2,3,0,2,3,5,2,2,3,1,2,2,0,3,2
151,0,3,2,3,0,2,0,3,3,0,3,3,5,3,3,3,1,2,3,0,2,3
152,0,3,2,3,0,0,0,3,3,0,3,3,5,3,3,3,0,2,3,0,2,3
153,0,3,2,3,0,0,0,0,3,0,2,3,5,2,3,3,0,2,2,0,2,3
154,0,3,2,3,0,0,0,0,3,0,2,3,5,2,2,3,0,2,2,0,3,2
155,0,3,2,3,0,0,0,0,3,0,2,3,5,2,2,3,0,2,2,0,2,2
156,0,3,2,3,0,2,1,0,3,0,3,3,5,3,3,3,0,2,3,0,2,3
157,1,3,2,3,0,0,0,3,3,0,2,3,5,2,3,3,1,2,2,0,2,3
158,0,3,2,3,0,0,0,0,3,0,2,3,5,2,3,3,1,2,2,0,2,2
159,0,3,2,3,0,2,1,3,3,0,3,3,5,3,3,3,0,2,3,0,2,3
160,0,3,2,3,0,0,0,0,3,0,2,3,5,2,2,3,1,2,2,0,2,2
161,0,3,2,4,0,0,1,0,3,0,2,3,5,2,3,3,0,2,2,0,2,3
162,1,3,2,3,0,2,1,3,3,0,3,3,5,3,3,3,1,2,2,0,2,3
163,0,3,2,3,0,0,0,0,3,0,3,3,5,3,3,3,0,2,3,0,2,3
164,0,3,2,4,0,0,1,0,3,0,2,3,5,2,2,3,0,2,2,0,3,2
165,0,3,2,3,0,2,0,3,3,0,2,3,5,2,3,3,0,2,2,0,2,3
166,0,3,2,3,0,0,0,0,3,0,2,3,5,2,3,3,0,2,2,0,2,3
167,0,3,2,3,0,0,0,2,3,0,2,3,5,2,2,3,0,2,2,0,3,2
168,1,3,2,3,0,0,0,0,3,0,2,3,5,2,2,3,1,2,2,0,3,2
169,1,3,2,4,0,0,1,3,3,0,2,3,5,2,3,3,1,2,2,0,2,2
170,0,3,2,3,0,2,0,3,3,0,3,3,5,3,3,3,1,2,3,0,2,3
171,1,3,2,3,0,0,0,2,3,0,2,3,5,2,2,3,1,2,2,0,3,2
172,0,3,2,4,0,0,0,0,3,0,2,3,5,2,3,3,0,2,2,0,2,3
173,1,3,2,3,0,2,0,3,3,0,3,3,5,3,3,3,1,2,3,0,2,3
174,1,3,2,3,0,2,0,3,3,0,3,3,5,3,3,3,1,2,3,0,2,3
175,1,3,2,3,0,0,0,2,3,0,2,3,5,2,2,3,1,2,2,0,3,2
176,0,3,2,3,0,0,0,0,3,0,2,3,5,2,3,3,1,2,2,0,2,3
177,0,3,2,3,0,2,1,3,3,0,3,3,5,3,3,3,1,2,2,0,2,3
178,0,3,2,4,0,0,1,0,3,0,2,3,5,2,3,3,1,2,2,0,2,2
179,1,3,2,3,0,0,0,3,3,0,2,3,5,2,3,3,1,2,2,0,2,3
180,1,3,2,3,0,2,0,2,3,0,2,3,5,2,2,3,1,2,2,0,2,2
181,0,3,2,3,0,2,0,3,3,0,3,3,5,3,3,3,1,2,3,0,2,3
182,1,3,2,4,0,0,0,0,3,0,2,3,5,2,3,3,1,2,2,0,2,2
183,1,3,2,4,0,2,1,2,3,0,2,3,5,2,2,3,1,2,2,0,3,2
184,0,3,2,3,0,0,0,3,3,0,2,3,5,2,3,3,0,2,2,0,2,2
185,0,3,2,4,0,0,1,0,3,0,2,3,5,2,3,3,0,2,2,0,2,2
186,1,3,2,3,0,2,1,3,3,0,2,3,5,2,3,3,1,2,2,0,2,3
187,0,3,2,4,0,0,1,0,3,0,3,3,5,3,3,3,0,2,3,0,2,3
188,1,3,2,3,0,0,0,0,3,0,2,3,5,2,3,3,1,2,2,0,2,3
189,0,3,2,4,0,0,1,0,3,0,2,3,5,2,2,3,0,2,2,0,3,2
190,1,3,2,3,0,0,0,0,3,0,2,3,5,2,2,3,1,2,2,0,3,2
191,0,3,2,3,0,2,1,3,3,0,3,3,5,3,3,3,0,2,3,0,2,3
192,1,3,2,4,0,0,0,2,3,0,2,3,5,2,2,3,1,2,2,0,2,2
193,0,3,2,3,0,0,1,0,3,0,2,3,5,2,3,3,0,2,2,0,2,3
194,0,3,2,3,0,2,1,3,3,0,3,3,5,3,3,3,1,2,3,0,2,3
195,1,3,2,3,0,0,0,3,3,0,2,3,5,2,3,3,1,2,2,0,2,3
196,0,3,2,3,0,0,0,0,3,0,2,3,5,2,2,3,0,2,2,0,3,2
197,0,3,2,3,0,2,0,0,3,0,2,3,5,2,2,3,0,2,2,0,2,2
198,0,3,2,3,0,2,0,3,3,0,3,3,5,3,3,3,0,2,3,0,2,3
199,0,3,2,4,0,0,0,0,3,0,2,3,5,2,2,3,0,2,2,0,3,2
200,0,3,2,3,0,0,0,2,3,0,2,3,5,2,2,3,0,2,2,0,3,2
201,1,3,2,3,0,0,0,3,3,0,2,3,5,2,3,3,1,2,2,0,2,3
202,1,3,2,4,0,0,1,2,3,0,2,3,5,2,2,3,1,2,2,0,3,2
203,0,3,2,4,0,0,0,0,3,0,2,3,5,2,2,3,1,2,2,0,3,2
204,0,3,2,3,0,0,0,0,3,0,2,3,5,2,2,3,0,2,2,0,3,2
205,0,3,2,3,0,0,0,0,3,0,2,3,5,2,2,3,0,2,2,0,3,2
206,0,3,2,4,0,0,1,0,3,0,3,3,5,3,3,3,0,2,2,0,2,3
207,0,3,2,3,0,0,0,2,3,0,2,3,5,2,2,3,0,2,2,0,3,2
208,1,3,2,3,0,2,0,3,3,0,3,3,5,3,3,3,1,2,3,0,2,3
209,0,3,2,4,0,0,1,0,3,0,2,3,5,2,3,3,1,2,2,0,2,2
210,1,3,2,3,0,0,0,3,3,0,2,3,5,2,3,3,1,2,2,0,2,2
211,0,3,2,4,0,0,1,0,3,0,2,3,5,2,3,3,0,2,2,0,2,2
212,0,3,2,3,0,2,0,0,3,0,2,3,5,2,2,3,0,2,2,0,3,2
213,1,3,2,4,0,2,1,3,3,0,2,3,5,2,3,3,1,2,2,0,2,3
214,0,3,2,3,0,2,0,3,3,0,3,3,5,3,3,3,0,2,3,0,2,3
215,0,3,2,3,0,0,0,3,3,0,3,3,5,3,3,3,0,2,3,0,2,3
216,0,3,2,3,0,0,1,2,3,0,2,3,5,2,2,3,0,2,2,0,2,2
217,0,3,2,3,0,0,0,0,3,0,2,3,5,2,2,3,0,2,2,0,3,2
218,1,3,2,3,0,2,0,3,3,0,3,3,5,3,3,3,1,2,2,0,2,3
219,0,3,2,3,0,0,0,3,3,0,3,3,5,2,3,3,0,2,2,0,2,3
220,0,3,2,4,0,0,0,0,3,0,2,3,5,2,2,3,0,2,2,0,2,2
221,1,3,2,3,0,0,0,2,3,0,2,3,5,2,2,3,1,2,2,0,3,2
222,0,3,2,3,0,0,0,3,3,0,2,3,5,2,3,3,1,2,2,0,2,3
223,0,3,2,4,0,0,1,0,3,0,2,3,5,2,2,3,0,2,2,0,2,2
224,0,3,2,3,0,0,0,0,3,0,2,3,5,2,3,3,0,2,2,0,2,3
225,0,3,2,3,0,0,0,3,3,0,2,3,5,2,3,3,0,2,2,0,2,2
226,1,3,2,3,0,2,0,3,3,0,3,3,5,3,3,3,1,2,3,0,2,3
227,0,3,2,3,0,0,0,0,3,0,2,3,5,2,3,3,0,2,2,0,2,2
228,1,3,2,3,0,2,0,3,3,0,2,3,5,2,3,3,1,2,2,0,2,3
229,1,3,2,3,0,0,0,3,3,0,2,3,5,2,3,3,1,2,2,0,2,2
230,0,3,2,3,0,0,0,0,3,0,2,3,5,2,2,3,0,2,2,0,2,2
231,1,3,2,4,0,0,0,2,3,0,2,3,5,2,2,3,1,2,2,0,3,2
232,0,3,2,3,0,0,0,0,3,0,2,3,5,2,3,3,0,2,2,0,2,3
233,0,3,2,3,0,0,0,3,3,0,3,3,5,3,3,3,1,2,2,0,2,3
234,1,3,2,3,0,0,0,2,3,0,2,3,5,2,2,3,1,2,2,0,3,2
235,0,3,2,4,0,0,1,2,3,0,2,3,5,2,2,3,0,2,2,0,3,2
236,1,3,2,3,0,2,0,3,3,0,3,3,5,3,3,3,1,2,3,0,2,3
237,0,3,2,4,0,0,1,0,3,0,2,3,5,2,3,3,0,2,2,0,2,2
238,1,3,2,3,0,2,0,0,3,0,2,3,5,2,3,3,1,2,2,0,2,3
239,1,3,2,4,0,0,1,2,3,0,2,3,5,2,2,3,1,2,2,0,2,2
240,0,3,2,3,0,2,0,3,3,0,2,3,5,2,3,3,0,2,2,0,2,3
241,0,3,2,3,0,2,0,3,3,0,3,3,5,3,3,3,0,2,3,0,2,3
242,0,3,2,3,0,0,0,0,3,0,3,3,5,3,3,3,0,2,3,0,2,3
243,0,3,2,3,0,2,0,0,3,0,3,3,5,3,3,3,0,2,3,0,2,3
244,0,3,2,3,0,0,0,3,3,0,2,3,5,2,3,3,0,2,2,0,2,3
245,0,3,2,3,0,2,1,3,3,0,3,3,5,3,3,3,0,2,3,0,2,3
246,0,3,2,4,0,0,0,0,3,0,2,3,5,2,2,3,0,2,2,0,3,2
247,0,3,2,3,0,2,0,0,3,0,2,3,5,2,3,3,0,2,2,0,2,3
248,0,3,2,3,0,2,0,3,3,0,3,3,5,3,3,3,0,2,3,0,2,3
249,1,3,2,4,0,0,1,0,3,0,2,3,5,2,2,3,1,2,2,0,2,2
250,1,3,2,3,0,0,0,0,3,0,2,3,5,2,3,3,1,2,2,0,2,3
251,0,3,2,3,0,2,1,3,3,0,3,3,5,3,3,3,0,2,3,0,2,3
252,0,3,2,4,0,0,0,0,3,0,2,3,5,2,2,3,0,2,2,0,3,2
253,1,3,2,4,0,0,1,0,3,0,2,3,5,2,2,3,1,2,2,0,3,2
254,0,3,2,3,0,2,1,0,3,0,2,3,5,2,3,3,0,2,2,0,2,3
255,1,3,2,4,0,2,1,0,3,0,2,3,5,2,2,3,1,2,2,0,3,2
256,0,3,2,3,0,0,0,0,3,0,2,3,5,2,2,3,0,2,2,0,3,2
257,0,3,2,3,0,2,0,3,3,0,2,3,5,2,3,3,0,2,2,0,2,3
258,0,3,2,3,0,0,0,2,3,0,2,3,5,2,2,3,0,2,2,0,2,2
259,0,3,2,3,0,2,0,2,3,0,2,3,5,2,2,3,1,2,2,0,2,2
260,0,3,2,3,0,2,1,3,3,0,2,3,5,2,3,3,0,2,2,0,2,2
261,0,3,2,3,0,2,1,0,3,0,2,3,5,2,2,3,0,2,2,0,3,2
262,0,3,2,4,0,0,1,0,3,0,3,3,5,3,3,3,1,2,2,0,2,3
263,0,3,2,3,0,2,1,3,3,0,3,3,5,3,3,3,0,2,3,0,2,3
264,0,3,2,3,0,2,1,0,3,0,2,3,5,2,3,3,1,2,2,0,2,3
265,0,3,2,3,0,2,1,3,3,0,3,3,5,3,3,3,1,2,3,0,2,3
266,0,3,2,4,0,2,1,3,3,0,3,3,5,3,3,3,0,2,3,0,2,3
267,0,3,2,3,0,0,0,3,3,0,3,3,5,3,3,3,0,2,2,0,2,3
268,0,3,2,3,0,0,0,0,3,0,2,3,5,2,2,3,1,2,2,0,3,2
269,0,3,2,3,0,0,0,0,3,0,2,3,5,2,3,3,0,2,2,0,2,3
270,1,3,2,3,0,2,0,3,3,0,3,3,5,3,3,3,1,2,3,0,2,3
271,0,3,2,4,0,0,0,0,3,0,2,3,5,2,2,3,0,2,2,0,2,2
272,0,3,2,3,0,2,0,2,3,0,2,3,5,2,2,3,0,2,2,0,3,2
273,0,3,2,3,0,0,0,0,3,0,2,3,5,2,3,3,0,2,2,0,2,3
274,0,3,2,3,0,0,0,2,3,0,2,3,5,2,2,3,0,2,2,0,3,2
275,0,3,2,3,0,0,0,0,3,0,2,3,5,2,3,3,0,2,2,0,2,3
276,1,3,2,4,0,0,0,2,3,0,2,3,5,2,2,3,1,2,2,0,3,2
277,0,3,2,3,0,0,0,0,3,0,3,3,5,3,3,3,0,2,2,0,2,3
278,0,3,2,4,0,0,0,0,3,0,2,3,5,2,2,3,0,2,2,0,3,2
279,0,3,2,3,0,0,0,0,3,0,2,3,5,2,2,3,1,2,2,0,3,2
280,0,3,2,3,0,0,0,0,3,0,2,3,5,2,3,3,0,2,2,0,2,2
281,1,3,2,3,0,0,0,3,3,0,3,3,5,3,3,3,1,2,3,0,2,3
282,0,3,2,3,0,2,0,0,3,0,2,3,5,2,3,3,0,2,2,0,2,3
283,0,3,2,4,0,0,0,0,3,0,2,3,5,2,2,3,0,2,2,0,3,2
284,0,3,2,3,0,0,0,0,3,0,2,3,5,2,2,3,0,2,2,0,3,2
285,0,3,2,3,0,0,0,3,3,0,2,3,5,2,3,3,1,2,2,0,2,3
286,0,3,2,4,0,0,0,0,3,0,2,3,5,2,3,3,0,2,2,0,2,2
287,0,3,2,3,0,0,0,0,3,0,2,3,5,2,3,3,0,2,2,0,2,2
288,0,3,2,4,0,0,1,0,3,0,2,3,5,2,2,3,0,2,2,0,3,2
289,0,3,2,3,0,2,0,3,3,0,3,3,5,3,3,3,0,2,3,0,2,3
290,0,3,2,3,0,0,0,3,3,0,2,3,5,2,3,3,0,2,2,0,2,3
291,1,3,2,3,0,2,0,3,3,0,3,3,5,3,3,3,1,2,3,0,2,3
292,0,3,2,3,0,0,0,0,3,0,2,3,5,2,2,3,0,2,2,0,3,2
293,0,3,2,4,0,0,1,0,3,0,2,3,5,2,2,3,1,2,2,0,3,2
294,0,3,2,3,0,0,0,0,3,0,2,3,5,2,2,3,0,2,2,0,3,2
295,0,3,2,4,0,2,1,2,3,0,2,3,5,2,2,3,1,2,2,0,3,2
296,0,3,2,4,0,0,0,0,3,0,3,3,5,2,3,3,0,2,2,0,2,3
297,0,3,2,3,0,0,0,0,3,0,2,3,5,2,2,3,1,2,2,0,3,2
298,0,3,2,3,0,0,0,0,3,0,2,3,5,2,3,3,1,2,2,0,2,3
299,0,3,2,3,0,0,0,0,3,0,2,3,5,2,3,3,0,2,2,0,2,2
300,0,3,2,4,0,0,1,0,3,0,2,3,5,2,3,3,0,2,2,0,2,3
