random_state,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
13,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0
14,3.0,0.0,5.0,3.0,0.0,2.0,2.0,3.0,3.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,3.0,5.0,3.0,0.0,5.0,3.0
15,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0
16,3.0,1.0,5.0,4.0,1.0,1.0,1.0,3.0,4.0,1.0,0.0,4.0,5.0,1.0,1.0,1.0,4.0,4.0,3.0,0.0,2.0,4.0
17,2.0,2.0,5.0,2.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,2.0,3.0,2.0,0.0,3.0,3.0
18,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0
19,1.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,4.0
20,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0
21,0.0,0.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0
22,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0
23,2.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0
24,1.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0
25,1.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,3.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,3.0
26,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0
27,4.0,4.0,1.0,4.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,4.0,1.0,4.0,0.0,1.0,4.0
28,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0
29,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0
30,4.0,4.0,1.0,4.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,4.0,1.0,0.0,4.0,4.0,4.0,1.0,4.0,0.0,1.0,4.0
31,4.0,4.0,1.0,4.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,4.0,4.0,1.0,4.0,0.0,1.0,4.0
32,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0
33,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0
34,2.0,2.0,3.0,4.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,3.0,4.0
35,1.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0
36,0.0,1.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0
37,1.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,3.0
38,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0
39,2.0,2.0,3.0,2.0,2.0,2.0,3.0,0.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0
40,5.0,1.0,4.0,5.0,1.0,0.0,0.0,1.0,5.0,1.0,1.0,5.0,4.0,1.0,1.0,1.0,5.0,4.0,1.0,1.0,4.0,5.0
41,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0
42,4.0,3.0,1.0,4.0,3.0,1.0,1.0,4.0,4.0,3.0,3.0,4.0,1.0,3.0,4.0,4.0,4.0,2.0,4.0,1.0,1.0,4.0
43,1.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0
44,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0
45,0.0,0.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0
46,3.0,2.0,3.0,4.0,2.0,1.0,1.0,3.0,4.0,0.0,0.0,4.0,3.0,1.0,2.0,2.0,4.0,3.0,3.0,0.0,2.0,4.0
47,2.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0
48,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0
49,3.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,4.0,1.0,1.0,3.0,3.0,4.0,3.0,1.0,2.0,3.0
50,0.0,0.0,5.0,0.0,0.0,2.0,5.0,0.0,3.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,3.0
51,2.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,0.0,0.0,4.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,0.0,3.0,4.0
52,1.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0
53,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0
54,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0
55,2.0,2.0,3.0,4.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,3.0,4.0
56,0.0,1.0,5.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,5.0,0.0
57,0.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,4.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,4.0
58,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0
59,1.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,3.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,3.0
60,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0
61,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0
62,3.0,3.0,2.0,3.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,2.0,2.0,3.0,3.0,5.0,2.0,3.0,0.0,2.0,3.0
63,1.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0
64,0.0,0.0,5.0,4.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,5.0,4.0
65,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0
66,1.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,4.0,3.0
67,4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0
68,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,2.0,3.0
69,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0
70,2.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,2.0
71,1.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0
72,3.0,3.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,3.0
73,2.0,2.0,3.0,4.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0,4.0,2.0,3.0,4.0
74,4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0
75,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0
76,1.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,3.0
77,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0
78,3.0,3.0,2.0,3.0,0.0,2.0,2.0,3.0,3.0,0.0,0.0,3.0,2.0,0.0,3.0,3.0,3.0,2.0,3.0,0.0,2.0,3.0
79,4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,1.0,1.0,4.0
80,2.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0
81,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0
82,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0
83,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0
84,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0
85,1.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0
86,2.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0
87,3.0,1.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,3.0,0.0,3.0,3.0
88,1.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0
89,1.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,4.0
90,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,0.0,2.0,3.0
91,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0
92,1.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0
93,4.0,1.0,4.0,4.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,1.0,4.0
94,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0
95,1.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,4.0
96,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0
97,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0
98,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0
99,3.0,1.0,4.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,3.0,4.0,3.0,0.0,4.0,3.0
100,1.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,3.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,4.0,3.0
101,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0
102,4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,1.0,4.0
103,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0
104,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,2.0,3.0
105,3.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,4.0,1.0,1.0,3.0,3.0,4.0,3.0,1.0,2.0,3.0
106,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0
107,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0
108,0.0,0.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0
109,3.0,1.0,4.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,4.0,3.0
110,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0
111,1.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,4.0,4.0
112,4.0,0.0,5.0,4.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,4.0,5.0,4.0,0.0,1.0,4.0
113,2.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,4.0
114,3.0,2.0,3.0,4.0,2.0,1.0,2.0,3.0,4.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0
115,0.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,4.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,4.0
116,3.0,3.0,2.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,5.0,2.0,3.0,3.0,3.0,5.0,2.0,3.0,3.0,2.0,5.0
117,0.0,0.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0
118,2.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,3.0,2.0
119,5.0,1.0,0.0,5.0,1.0,0.0,0.0,5.0,5.0,1.0,1.0,5.0,0.0,1.0,1.0,1.0,5.0,4.0,5.0,1.0,0.0,5.0
120,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0
121,4.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0
122,3.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,4.0,1.0,1.0,3.0,3.0,4.0,3.0,1.0,2.0,3.0
123,4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0
124,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0
125,4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0
126,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0
127,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0
128,1.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,3.0
129,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0
130,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,0.0,3.0,3.0
131,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0
132,4.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,4.0,1.0,4.0,0.0,1.0,4.0
133,1.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0
134,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0
135,1.0,1.0,4.0,1.0,1.0,3.0,4.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,4.0,2.0
136,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0
137,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0
138,3.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,4.0,1.0,1.0,3.0,3.0,4.0,3.0,1.0,2.0,3.0
139,4.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0
140,0.0,0.0,5.0,0.0,0.0,2.0,5.0,0.0,3.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,3.0
141,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0
142,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0
143,4.0,4.0,1.0,4.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,4.0,4.0,1.0,4.0,1.0,1.0,4.0
144,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0
145,1.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0
146,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0
147,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,3.0
148,4.0,1.0,3.0,4.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,1.0,4.0
149,1.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0
150,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0
151,3.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,4.0,1.0,1.0,3.0,3.0,4.0,3.0,1.0,2.0,3.0
152,3.0,0.0,5.0,3.0,0.0,2.0,2.0,3.0,3.0,0.0,0.0,3.0,5.0,0.0,0.0,3.0,3.0,5.0,3.0,0.0,2.0,3.0
153,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0
154,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0
