random_state,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
87,0,0,0,2,1,1,3,2,1,2,0,0,5,1,0,0,0,4,2,0,1,2
88,0,0,2,3,1,2,2,0,1,3,0,0,5,1,0,0,0,2,3,0,2,0
89,0,0,0,2,1,2,2,2,1,2,0,0,5,1,0,0,0,4,2,0,1,2
90,0,0,0,2,1,2,2,2,1,2,0,0,5,1,0,0,0,4,2,0,1,2
91,2,0,0,2,1,2,2,2,2,2,0,2,5,1,2,2,0,3,2,0,1,2
92,0,0,0,2,1,2,2,2,1,2,0,0,5,1,0,0,0,4,2,0,1,2
93,0,0,0,2,1,2,2,2,1,2,0,0,5,1,0,0,0,2,2,0,2,2
94,0,0,0,2,1,2,2,0,0,2,0,0,5,0,0,0,0,2,0,0,1,0
95,0,0,0,2,1,2,2,2,1,2,0,0,5,1,0,0,0,4,2,0,1,2
96,0,0,2,2,1,2,2,2,1,2,0,0,5,1,0,0,0,2,2,0,2,2
97,0,0,0,2,1,2,2,0,0,2,0,0,5,0,0,0,0,5,2,0,1,0
98,0,0,0,2,1,1,2,2,1,2,0,0,5,1,0,0,0,2,2,0,1,2
99,0,0,2,2,1,2,2,2,1,2,0,0,5,1,0,0,0,2,2,0,2,0
100,0,0,0,2,1,2,2,2,1,2,0,0,5,1,0,0,0,2,2,0,1,2
101,0,0,0,2,1,2,2,2,1,1,0,0,4,1,1,0,0,2,2,0,1,2
102,0,0,0,1,1,2,2,1,1,1,0,0,5,1,1,0,0,4,2,0,2,0
103,0,0,0,2,1,2,2,0,0,2,0,0,5,1,0,0,0,2,2,0,1,0
104,0,0,0,2,1,1,2,0,0,2,0,0,5,1,0,0,0,5,2,0,1,0
105,0,0,0,2,1,2,2,2,1,2,0,0,5,1,0,0,0,2,2,0,1,2
106,0,0,2,2,1,1,2,2,0,2,0,0,5,1,0,0,0,2,2,0,1,2
107,0,0,2,2,1,2,2,2,1,2,0,0,5,1,0,0,0,2,2,0,2,2
108,0,0,0,2,1,1,2,2,1,2,0,0,5,1,0,0,0,4,2,0,1,2
109,0,0,2,2,1,2,2,2,1,2,0,0,5,1,0,0,0,2,2,0,1,2
110,0,0,0,2,1,1,2,2,0,2,0,0,5,1,0,0,0,5,2,0,1,2
111,0,0,2,2,1,2,2,0,0,2,0,0,5,1,0,0,0,2,2,0,2,0
112,0,0,0,2,1,2,2,0,0,2,0,0,5,0,0,0,0,2,2,0,2,0
113,0,0,0,2,1,2,2,2,1,2,0,2,5,1,2,2,0,3,2,0,1,2
114,0,0,2,2,1,2,2,0,1,2,0,0,5,1,0,0,0,2,2,0,1,0
115,0,0,0,2,1,1,2,2,1,2,0,0,5,1,0,0,0,2,2,0,1,2
116,0,0,0,2,1,1,2,0,0,2,0,0,5,1,0,0,0,5,2,0,1,0
117,0,0,0,2,1,2,2,0,0,2,0,0,5,1,0,0,0,5,2,0,1,0
118,0,0,0,1,1,2,2,0,1,1,0,0,5,1,0,0,0,4,2,0,1,0
119,0,0,0,1,1,1,2,0,1,1,0,0,5,1,0,0,0,4,2,0,1,0
120,0,0,0,2,1,1,2,0,0,2,0,0,5,1,0,0,0,5,2,0,1,0
121,0,0,0,2,1,2,2,2,1,1,0,0,5,1,0,0,0,4,2,0,1,0
122,0,0,0,2,1,2,2,2,1,2,0,0,5,1,0,0,0,4,2,0,1,2
123,0,0,0,2,1,2,2,0,0,2,0,0,5,1,0,0,0,2,2,0,1,0
124,0,0,0,2,1,1,2,2,0,2,0,0,5,1,0,0,0,3,2,0,1,2
125,1,1,4,1,1,1,4,1,1,1,0,1,4,1,1,1,1,4,2,1,1,1
126,0,0,0,2,1,2,2,2,1,2,0,0,4,1,1,0,0,2,2,0,2,2
127,0,0,0,1,1,2,2,1,1,1,0,0,4,1,1,0,0,4,2,0,1,0
128,0,0,0,2,1,1,2,2,1,2,0,0,5,1,0,0,0,2,2,0,1,2
129,0,0,2,2,1,2,2,2,1,2,0,0,5,1,0,0,0,2,2,0,1,2
130,0,0,0,2,1,2,2,2,1,1,0,0,5,1,1,0,0,4,2,0,1,2
131,2,0,0,2,2,2,3,2,2,2,0,2,5,1,2,2,0,3,2,0,1,2
132,0,0,0,2,1,1,2,2,1,2,0,0,5,1,0,0,0,4,2,0,1,0
133,0,0,0,2,1,2,2,2,0,2,0,0,5,1,0,0,0,2,2,0,1,2
134,0,0,0,2,1,1,2,2,1,2,0,0,5,1,0,0,0,4,2,0,1,2
135,0,0,0,2,1,2,2,0,0,2,0,0,5,1,0,0,0,2,2,0,1,0
136,0,0,0,2,1,2,2,2,1,2,0,0,5,1,0,0,0,2,2,0,1,2
137,0,0,0,2,1,1,2,0,1,1,0,0,5,1,0,0,0,4,2,0,1,0
138,0,0,0,2,1,1,2,2,1,2,0,0,4,1,1,0,0,4,2,0,1,2
139,0,0,0,2,1,1,2,2,1,1,0,0,5,1,0,0,0,4,2,0,1,2
140,0,0,0,2,1,2,2,2,1,2,0,0,5,1,0,0,0,4,2,0,1,2
141,0,0,1,2,1,1,3,2,1,2,0,0,5,1,0,0,0,3,2,0,1,2
142,0,0,0,2,1,2,2,2,1,2,0,0,5,1,0,0,0,4,2,0,1,2
143,0,0,0,2,1,2,2,2,1,2,0,2,5,1,2,2,0,2,2,0,2,2
144,0,0,0,2,1,1,2,2,0,2,0,0,5,1,0,0,0,2,2,0,1,0
145,0,0,0,2,1,2,2,2,1,1,0,1,4,1,1,1,0,4,2,1,1,2
146,0,0,2,2,1,2,2,2,2,2,0,0,5,1,2,0,0,2,2,0,2,2
147,0,0,0,2,1,2,2,2,1,2,0,0,5,1,0,0,0,2,2,0,1,2
148,0,0,2,2,1,2,2,2,0,2,0,0,5,1,0,0,0,2,2,0,2,2
149,0,0,0,2,1,2,3,2,1,2,0,0,4,1,1,0,0,4,2,0,1,2
150,0,0,2,3,1,2,2,2,1,1,0,0,4,1,1,0,0,2,2,0,2,2
151,0,0,2,2,1,2,2,2,1,2,0,2,5,1,2,0,0,2,2,0,2,2
152,0,0,0,1,1,2,2,1,1,1,0,0,4,1,1,0,0,4,2,0,1,2
153,0,0,5,2,0,2,2,0,0,0,0,0,5,0,0,0,0,5,0,0,1,0
154,2,0,0,2,1,2,3,2,2,2,0,2,5,1,2,2,0,3,2,0,1,2
155,0,0,0,2,1,2,2,2,1,2,0,0,4,1,1,0,0,2,2,0,1,2
156,0,0,0,2,1,2,2,2,1,2,0,0,5,1,2,0,0,2,2,0,1,2
157,0,0,2,3,1,2,2,2,1,2,0,0,5,1,0,0,0,2,2,0,1,2
158,0,0,2,2,1,2,2,2,1,2,0,0,5,1,0,0,0,2,2,0,2,2
159,0,0,2,2,1,2,2,2,1,2,0,0,5,1,0,0,0,2,2,0,1,0
160,2,0,2,2,1,2,2,2,2,2,0,2,5,1,2,2,0,3,2,0,1,2
161,0,0,0,1,1,2,2,1,1,1,0,0,4,1,1,0,0,4,2,0,1,0
162,0,0,2,2,1,2,2,2,1,2,0,0,4,1,1,0,0,2,2,0,2,2
163,0,0,0,2,1,2,2,2,1,2,0,0,5,1,0,0,0,3,2,0,1,2
164,2,0,2,2,1,2,3,2,2,2,0,2,4,1,2,2,0,3,2,0,2,2
165,0,0,0,2,1,2,2,2,1,2,0,0,5,1,0,0,0,2,2,0,1,2
166,0,0,0,2,1,2,2,2,0,2,0,0,5,1,0,0,0,5,2,0,1,0
167,0,0,0,2,1,2,2,2,1,2,0,0,4,1,1,0,0,4,2,0,2,2
168,0,0,0,1,1,1,2,1,1,1,0,0,5,1,0,0,0,4,2,0,1,0
169,0,0,0,2,1,2,2,2,1,2,0,0,5,1,0,0,0,2,2,0,1,2
170,0,0,2,1,1,2,2,1,1,1,0,0,5,1,1,0,0,2,2,0,1,2
171,2,0,0,2,1,2,2,2,1,2,0,2,5,1,2,2,0,3,2,0,2,2
172,0,0,2,2,1,2,2,2,1,2,0,0,4,1,1,0,0,2,2,0,1,2
173,0,0,0,2,1,1,2,0,1,1,0,0,5,1,0,0,0,2,2,0,1,0
174,0,0,0,2,1,2,2,2,1,2,0,0,5,1,0,0,0,2,2,0,1,2
175,0,0,2,2,1,2,2,2,1,2,0,2,5,1,2,0,0,2,2,0,2,2
176,0,0,2,2,1,2,2,0,0,2,0,0,5,1,0,0,0,2,2,0,2,0
177,0,0,0,2,1,2,2,2,1,2,0,0,5,1,0,0,0,2,2,0,2,2
178,0,0,0,2,1,2,2,2,1,2,0,0,5,1,0,0,0,4,2,0,1,2
179,0,0,2,2,1,2,2,2,1,1,0,0,5,1,0,0,0,2,2,0,2,2
180,0,0,0,1,1,2,2,1,1,1,0,0,4,1,1,0,0,4,2,0,2,2
181,0,0,0,1,1,1,2,1,1,1,0,1,4,1,1,1,0,4,2,0,1,1
182,0,0,0,2,1,1,2,0,0,1,0,0,5,1,0,0,0,5,0,0,1,0
183,0,0,0,2,1,2,2,2,1,2,0,0,4,1,1,0,0,4,2,0,1,2
184,0,0,0,2,1,1,2,0,1,2,0,0,5,1,0,0,0,4,2,0,1,0
185,0,0,0,1,1,2,2,1,1,1,0,1,4,1,1,0,0,4,2,0,2,2
186,0,0,2,2,1,2,2,2,1,1,0,0,4,1,1,0,0,2,2,0,1,2
187,0,0,0,2,1,2,2,2,1,2,0,0,5,1,0,0,0,2,2,0,2,2
188,0,0,0,2,1,1,3,2,2,2,0,0,5,1,0,0,0,3,2,0,1,2
189,0,0,0,2,1,1,2,0,1,2,0,0,5,1,0,0,0,4,2,0,1,0
190,0,0,0,2,0,2,2,0,0,2,0,0,5,0,0,0,0,5,0,0,1,0
191,0,0,2,2,1,2,2,2,0,2,0,0,5,1,0,0,0,2,2,0,2,2
192,0,0,2,2,1,1,2,2,2,2,0,2,5,1,2,0,0,2,2,0,1,2
193,2,0,0,2,1,2,2,2,2,2,0,2,5,1,2,2,0,3,2,0,1,2
194,0,0,0,2,1,2,2,2,1,2,0,0,5,1,0,0,0,2,2,0,1,2
195,0,0,0,2,1,2,2,2,1,2,0,0,5,1,0,0,0,2,2,0,1,2
196,0,0,0,2,1,2,2,2,0,2,0,0,5,1,0,0,0,5,2,0,1,2
197,0,0,2,3,1,2,2,0,1,1,0,0,5,1,0,0,0,2,2,0,1,0
198,2,0,0,2,2,2,3,2,2,2,0,2,5,1,2,2,0,3,2,0,1,2
199,0,0,0,2,1,2,2,0,0,2,0,0,5,1,0,0,0,2,2,0,1,0
200,0,0,4,1,1,2,2,1,1,1,0,1,4,1,1,1,0,4,2,0,1,2
201,0,0,2,2,1,2,2,2,1,2,0,0,5,1,0,0,0,2,2,0,2,2
202,2,0,2,2,2,2,2,2,2,2,0,2,5,1,2,2,0,2,2,0,2,2
203,1,1,2,1,1,2,2,1,1,1,0,1,4,1,1,1,1,4,2,1,2,1
204,0,0,0,2,1,2,2,2,1,2,0,0,5,1,0,0,0,3,2,0,1,2
205,0,0,0,2,1,2,2,2,1,2,0,0,5,1,0,0,0,2,2,0,1,2
206,0,0,2,2,1,1,2,0,0,2,0,0,5,1,0,0,0,2,2,0,1,0
207,0,0,2,2,1,2,2,2,1,2,0,0,5,1,0,0,0,2,2,0,1,2
208,0,0,0,2,1,2,2,2,1,2,0,0,5,1,0,0,0,2,2,0,1,2
209,0,0,0,2,1,2,2,0,0,2,0,0,5,0,0,0,0,2,2,0,2,0
210,0,0,2,2,1,2,2,2,0,2,0,0,5,1,0,0,0,2,2,0,1,2
211,0,0,0,2,1,2,2,2,1,2,0,0,5,1,0,0,0,4,2,0,1,2
212,0,0,0,2,1,2,2,2,1,2,0,0,5,1,0,0,0,2,2,0,1,2
213,0,0,5,2,0,2,2,0,0,0,0,0,5,0,0,0,0,5,0,0,1,0
214,0,0,0,2,1,1,2,2,1,2,0,0,5,1,0,0,0,2,2,0,1,2
215,0,0,0,1,1,2,2,1,1,1,0,0,5,1,1,0,0,4,2,0,2,0
216,0,0,0,2,1,1,2,0,0,0,0,0,5,1,0,0,0,5,0,0,1,0
217,0,0,0,2,1,1,2,2,1,2,0,0,5,1,0,0,0,4,2,0,1,2
218,0,0,0,2,1,2,2,2,0,2,0,0,5,1,0,0,0,2,2,0,1,2
219,0,0,0,2,1,2,2,2,1,2,0,0,5,1,1,0,0,2,2,0,1,2
220,0,0,0,2,1,2,2,2,1,2,0,0,5,1,0,0,0,2,2,0,1,2
221,0,0,0,2,1,2,2,2,0,2,0,0,5,1,0,0,0,3,2,0,1,2
222,0,0,0,2,1,2,2,2,1,2,0,2,5,1,2,2,0,2,2,0,1,2
223,0,0,0,2,1,2,2,2,0,2,0,0,5,1,0,0,0,2,2,0,1,2
224,0,0,0,2,1,2,2,0,1,2,0,0,5,1,0,0,0,2,2,0,2,0
225,0,0,0,2,1,2,2,2,1,1,0,0,5,1,0,0,0,2,2,0,2,2
226,0,0,0,2,1,1,2,2,1,2,0,0,5,1,0,0,0,3,2,0,1,2
227,0,0,2,2,1,2,2,2,1,2,0,0,5,1,0,0,0,2,2,0,2,2
228,0,0,0,2,1,1,2,2,1,2,0,0,5,1,1,0,0,4,2,0,1,2
229,0,0,0,2,1,2,2,2,1,2,0,0,5,1,1,0,0,2,2,0,2,2
230,2,0,0,2,2,2,3,2,2,2,0,2,5,1,2,2,0,3,2,0,1,2
231,0,0,4,1,1,2,2,1,1,1,0,0,4,1,1,0,0,4,1,0,1,0
232,0,0,0,1,1,2,2,1,1,1,0,1,4,1,1,0,0,4,2,0,1,1
233,0,0,0,2,1,2,2,2,0,2,0,0,5,0,0,0,0,5,2,0,1,0
234,0,0,0,2,1,2,2,2,1,2,0,0,5,1,0,0,0,2,2,0,1,2
235,0,0,0,2,1,2,2,2,1,1,0,0,4,1,1,0,0,4,2,0,1,2
236,0,0,0,2,1,2,2,0,1,2,0,0,5,1,0,0,0,4,2,0,1,0
237,0,0,2,2,1,2,2,2,1,2,0,0,5,1,0,0,0,2,2,0,1,2
238,0,0,0,2,1,1,2,0,0,2,0,0,5,1,0,0,0,5,0,0,1,0
239,0,0,2,3,1,2,2,0,0,3,0,0,5,0,0,0,0,2,0,0,2,0
240,0,0,0,2,1,2,2,2,1,2,0,0,5,1,0,0,0,2,2,0,2,2
241,0,0,2,2,0,2,2,0,0,0,0,0,5,0,0,0,0,5,0,0,1,0
242,0,0,0,2,1,2,2,2,1,2,0,0,5,1,0,0,0,2,2,0,1,2
243,0,0,0,2,1,2,2,0,0,2,0,0,5,1,0,0,0,5,2,0,1,0
244,0,0,2,2,1,2,2,2,1,1,0,0,5,1,0,0,0,2,2,0,2,0
245,0,0,0,2,1,2,2,2,1,2,0,0,4,1,1,0,0,2,2,0,1,2
246,0,0,0,2,1,1,2,2,1,2,0,0,5,1,0,0,0,2,2,0,1,2
247,0,0,0,2,1,2,2,0,1,2,0,0,5,1,0,0,0,4,2,0,1,0
248,0,0,2,2,1,2,2,2,1,2,0,0,5,1,0,0,0,2,2,0,1,2
249,0,0,0,2,1,1,2,0,0,2,0,0,5,1,0,0,0,2,2,0,1,0
250,2,0,2,2,1,2,2,2,1,2,0,2,4,1,1,2,0,2,2,0,2,2
251,0,0,2,1,1,2,2,1,1,1,0,0,4,1,1,0,0,4,2,0,1,2
252,0,0,2,2,1,2,2,0,1,1,0,0,5,1,0,0,0,2,2,0,2,0
253,0,0,2,1,1,2,2,1,1,1,0,1,4,1,1,1,0,2,2,1,2,1
254,0,0,0,1,1,2,2,1,1,1,0,0,4,1,1,0,0,4,2,0,1,1
255,0,0,0,2,1,1,2,2,1,2,0,0,5,1,0,0,0,2,2,0,1,2
256,0,0,0,2,1,1,2,2,1,2,0,0,5,1,0,0,0,3,2,0,1,2
257,0,0,0,1,1,2,2,1,1,1,0,1,4,1,1,0,0,4,2,0,1,2
258,0,0,2,2,1,2,2,2,1,2,0,0,5,1,0,0,0,2,2,0,2,2
259,0,0,2,2,1,2,2,2,1,2,0,0,5,1,0,0,0,2,2,0,1,2
260,2,0,0,2,2,2,3,2,2,2,0,2,5,1,2,2,0,3,2,0,1,2
261,0,0,0,2,1,1,2,2,1,2,0,0,5,1,0,0,0,4,2,0,1,2
262,0,0,0,2,1,1,2,2,1,2,0,0,5,1,0,0,0,4,2,0,1,2
263,0,0,0,2,1,2,2,2,2,2,0,0,5,1,0,0,0,3,2,0,1,2
264,0,0,0,2,1,2,2,2,0,2,0,0,5,1,0,0,0,2,2,0,1,0
265,0,0,2,2,1,2,2,0,1,2,0,0,5,1,0,0,0,2,2,0,2,0
266,0,0,0,2,1,2,2,2,1,2,0,0,5,1,0,0,0,2,2,0,1,2
267,0,0,0,2,1,1,2,2,1,2,0,0,5,1,0,0,0,2,2,0,1,2
268,0,0,0,2,1,2,2,2,0,2,0,0,5,1,0,0,0,2,2,0,1,2
269,0,0,0,2,1,2,2,2,1,2,0,0,5,1,0,0,0,3,2,0,1,2
270,0,0,0,1,1,2,2,1,1,1,0,0,4,1,1,0,0,4,2,0,1,2
271,0,0,0,1,1,1,2,1,1,1,0,0,4,1,1,0,0,4,2,0,1,2
272,0,0,2,2,1,1,2,2,1,2,0,0,5,1,0,0,0,2,2,0,1,2
273,0,0,2,2,1,2,2,2,1,2,0,0,5,1,0,0,0,2,2,0,1,2
274,0,0,0,1,1,2,2,1,1,1,0,0,4,1,1,0,0,4,2,0,1,0
275,0,0,0,2,1,1,2,2,1,2,0,0,5,1,0,0,0,4,2,0,1,2
276,0,0,0,2,1,1,2,2,1,2,0,0,5,1,0,0,0,2,2,0,1,0
277,0,0,0,2,1,2,2,2,1,2,0,0,5,1,0,0,0,2,2,0,2,2
278,0,0,0,2,1,2,2,2,1,2,0,0,5,1,1,0,0,4,2,0,1,2
279,0,0,0,2,1,1,2,2,1,2,0,0,5,1,1,0,0,4,2,0,1,2
280,0,0,0,1,1,2,2,0,1,1,0,0,5,1,0,0,0,2,2,0,2,0
281,0,0,2,2,1,2,2,0,0,2,0,0,5,1,0,0,0,2,2,0,1,0
282,0,0,0,2,1,2,2,2,1,2,0,0,5,1,0,0,0,2,2,0,1,2
283,0,0,2,2,1,2,2,2,1,2,0,0,5,1,0,0,0,2,2,0,2,2
284,0,0,0,1,1,2,2,1,1,1,0,0,5,1,0,0,0,4,2,0,1,0
285,0,0,0,2,1,2,2,2,0,2,0,0,5,1,0,0,0,5,2,0,1,0
286,0,0,0,2,1,1,2,0,0,2,0,0,5,1,0,0,0,2,2,0,1,0
287,2,0,0,2,2,2,2,2,2,2,0,2,5,1,2,2,0,3,2,0,2,2
288,0,0,2,3,1,2,2,2,1,3,0,0,5,1,0,0,0,2,3,0,2,2
289,0,0,0,2,1,2,3,2,2,2,0,2,5,1,2,2,0,3,2,0,1,2
290,0,0,0,2,1,2,2,2,1,2,0,0,5,1,0,0,0,2,2,0,1,2
291,1,0,0,1,1,2,2,1,1,1,0,1,4,1,1,1,1,4,2,1,2,1
292,0,0,2,2,1,2,2,2,1,2,0,0,5,1,0,0,0,2,2,0,1,2
293,0,0,2,2,1,2,2,2,1,2,0,0,5,1,0,0,0,2,2,0,1,2
294,0,0,2,3,1,2,2,2,1,3,0,0,4,1,1,0,0,2,3,0,1,2
295,2,0,0,2,1,2,2,2,1,2,0,2,4,1,2,2,0,3,2,0,1,2
296,0,0,0,1,1,2,2,1,1,1,0,0,5,1,1,0,0,4,2,0,1,0
297,0,0,2,2,1,2,2,2,1,2,0,0,5,1,0,0,0,2,2,0,2,2
298,0,0,2,2,1,2,2,0,0,2,0,0,5,0,0,0,0,2,2,0,2,0
299,0,0,0,1,1,2,2,1,1,1,0,0,4,1,1,0,0,4,2,0,1,2
300,0,0,2,1,1,2,2,1,1,1,0,0,4,1,1,0,0,2,2,0,2,0
