persona_id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
62555,0,5,0,4,3,0,0,1,5,0,0,5,0,0,0,4,5,5,3,0,1,4
63796,5,4,2,4,3,0,0,4,5,0,0,5,0,0,1,4,5,1,4,0,1,4
63866,4,4,1,4,2,0,0,4,5,0,0,5,1,0,1,4,5,1,4,2,1,4
64924,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,5,5,4,0,1,2
65237,0,5,0,4,0,0,0,0,5,0,0,5,0,0,0,0,5,5,3,0,5,4
65380,0,5,0,4,0,0,0,0,5,0,0,5,0,0,0,0,5,5,4,0,5,4
65648,4,4,1,4,0,0,0,2,5,0,0,4,1,0,0,1,5,5,3,0,1,4
65835,4,4,2,4,0,0,0,2,5,0,0,4,2,0,0,4,5,4,4,0,1,4
65917,0,5,0,5,0,0,0,0,5,0,0,5,0,0,0,0,5,5,3,0,5,4
66045,0,5,0,5,0,0,0,0,5,0,0,5,0,0,5,5,5,0,2,0,0,3
66750,5,4,1,4,4,0,0,4,5,0,0,5,0,0,4,4,5,1,4,0,1,4
67977,4,4,1,4,4,0,0,4,5,0,0,5,1,0,4,4,5,5,4,0,5,4
68097,4,4,1,4,2,0,0,4,5,0,0,5,0,0,0,1,5,1,3,0,5,4
68833,4,4,2,4,2,0,0,4,5,0,0,5,0,0,4,4,5,1,4,0,2,4
69531,4,4,1,4,2,0,0,2,5,0,0,5,1,0,2,4,5,1,3,0,1,4
69851,0,0,5,4,0,0,0,0,5,0,0,0,0,0,0,0,5,5,3,0,1,4
69956,2,4,1,5,0,0,0,4,5,0,0,5,1,0,0,1,5,5,4,2,1,4
71245,4,4,0,4,0,0,0,4,5,0,0,5,0,0,0,4,5,0,3,0,5,4
71337,5,5,0,5,0,0,0,4,5,0,0,5,0,0,5,5,5,0,4,0,5,4
71674,4,4,1,4,2,0,0,4,5,0,0,5,1,0,0,4,5,5,4,1,1,4
71967,5,5,0,1,5,0,0,5,5,0,2,5,0,5,5,5,5,0,2,0,5,4
75220,4,4,5,4,2,0,0,4,5,0,0,5,1,0,2,2,5,1,4,4,1,4
75626,5,5,0,4,3,0,0,4,5,0,0,5,0,0,5,4,5,5,4,0,1,4
75859,5,5,0,4,2,0,0,2,5,0,0,5,0,0,0,4,5,4,3,0,2,4
76421,0,5,0,4,0,0,0,0,5,0,0,5,0,0,5,5,0,5,3,0,5,3
76660,4,5,1,4,4,0,0,4,5,0,2,5,1,0,4,4,5,1,4,2,1,4
77188,5,5,0,1,5,0,0,5,5,5,0,5,0,4,5,5,5,0,4,0,5,4
77440,4,4,1,4,4,1,0,4,5,0,2,5,1,0,4,4,4,1,4,1,4,4
77493,5,5,0,4,0,0,0,2,5,0,2,5,0,0,5,5,5,0,2,0,5,5
78152,0,4,2,4,0,0,0,2,5,0,0,5,0,0,0,2,5,5,3,0,1,4
78625,0,5,5,4,0,0,0,0,5,0,0,5,0,0,0,0,5,5,0,0,5,4
79218,5,4,0,4,3,0,0,4,5,0,1,5,0,0,0,4,5,5,4,0,1,4
79513,4,4,2,4,2,0,0,4,5,0,0,5,1,0,0,4,5,4,4,0,1,4
79628,4,4,1,4,2,0,0,4,5,0,0,5,1,0,4,4,5,4,4,0,1,4
79990,5,5,0,5,0,0,0,4,5,0,0,5,5,0,0,0,5,5,5,0,0,4
81383,4,4,1,4,2,0,0,3,5,0,0,5,2,0,0,4,5,4,3,0,1,4
81674,2,1,5,4,0,0,0,4,5,0,0,5,0,0,0,1,5,5,4,4,1,4
81777,4,4,1,4,3,0,0,4,5,0,0,5,0,0,0,0,5,1,3,0,5,4
82166,4,4,1,4,0,0,0,3,5,0,0,5,1,0,4,4,5,1,3,0,1,4
82569,0,4,5,4,0,0,0,0,5,0,0,5,0,0,0,4,5,5,3,0,2,4
83090,0,0,5,4,0,0,0,0,5,0,0,5,0,0,0,0,5,5,3,0,5,4
83215,4,4,2,4,2,0,0,3,5,0,0,5,2,0,0,4,5,5,4,2,1,4
83380,5,4,0,4,0,0,0,4,5,0,0,5,0,0,0,4,5,1,3,0,1,4
85049,4,5,1,4,4,0,0,4,5,0,4,5,0,0,4,4,5,1,4,2,1,4
85519,0,5,0,5,0,0,0,0,5,0,0,5,5,0,0,0,5,5,4,0,5,4
86879,0,5,0,5,0,0,0,0,5,0,0,5,0,0,0,0,5,5,0,0,5,4
87201,1,5,0,4,4,0,0,0,5,0,0,5,0,0,0,5,5,0,5,0,5,4
87232,2,4,0,4,2,0,0,2,5,0,0,5,0,0,0,4,5,1,4,0,1,4
87283,5,5,2,4,3,0,0,4,5,0,0,5,0,0,4,4,5,2,4,2,0,4
87863,4,4,1,4,2,0,0,4,5,0,0,5,0,0,0,4,5,1,3,0,1,4
88247,4,4,1,4,4,0,0,4,5,0,0,5,0,0,4,4,5,0,4,4,4,4
88716,5,5,0,5,2,0,0,4,5,0,0,5,0,0,0,4,5,4,3,0,5,4
89604,4,4,0,4,0,0,0,3,5,0,0,5,0,0,0,4,5,5,3,0,2,4
89643,5,5,0,4,3,0,0,5,5,0,0,5,0,0,5,5,5,0,3,0,5,3
90066,5,5,0,4,2,0,0,3,5,0,0,5,0,0,0,4,5,0,3,0,2,4
90923,2,5,0,4,5,0,0,2,5,5,2,5,0,5,4,4,3,0,3,0,5,3
91035,4,4,2,4,2,0,0,4,5,0,0,5,2,0,1,4,5,4,4,2,1,4
91223,0,5,5,5,0,0,0,0,5,0,0,5,5,0,0,0,5,5,1,0,5,4
91241,4,4,0,4,0,0,0,4,5,0,0,5,0,0,4,4,5,1,4,0,1,4
92194,2,4,0,4,2,0,0,2,5,0,0,5,0,0,0,0,5,1,3,0,5,4
92902,2,4,0,4,0,0,0,2,5,0,0,5,0,0,0,1,5,5,4,0,2,4
92952,0,4,1,4,0,0,0,2,5,0,0,5,1,0,0,4,5,1,3,0,5,4
94032,2,2,1,4,0,0,0,0,5,0,0,4,0,0,0,2,4,5,3,0,1,3
95430,5,5,0,4,4,0,0,4,5,0,0,5,0,0,5,5,5,0,4,0,5,4
95807,4,5,1,4,4,0,0,4,5,0,1,5,0,0,4,4,5,1,4,0,1,4
96050,4,5,0,4,4,0,0,4,5,0,0,5,0,0,5,4,5,0,3,0,5,4
96201,4,4,1,4,2,0,0,4,5,0,0,5,0,0,2,4,5,1,4,2,1,4
97009,4,4,1,4,2,0,0,4,5,0,0,5,1,0,1,4,5,4,4,0,1,4
97477,4,4,1,4,2,0,0,4,5,0,0,5,1,0,1,4,5,2,4,2,1,4
98400,0,4,5,5,0,0,0,4,5,0,0,0,0,0,0,4,5,1,4,4,0,4
99045,4,4,1,4,0,0,0,3,5,0,0,5,0,0,0,4,5,4,3,0,2,4
102060,4,4,1,4,2,0,0,4,5,0,0,5,1,0,4,4,5,1,4,2,1,4
102387,0,4,5,4,0,0,0,0,5,0,0,5,0,0,0,0,5,5,3,0,5,4
102860,2,4,1,4,0,0,0,2,5,0,0,5,0,0,0,1,4,5,4,0,1,4
104167,5,5,0,0,5,5,0,5,5,5,0,5,0,5,5,5,5,1,4,0,5,5
104799,0,5,0,4,0,0,0,0,5,0,0,5,0,0,0,0,5,5,3,0,5,4
104815,4,4,1,4,0,0,0,2,5,0,0,4,0,0,0,4,4,4,3,0,2,4
106753,4,4,2,4,0,0,0,2,5,0,0,5,2,0,0,4,5,4,3,0,2,4
108152,0,4,0,4,0,0,0,0,5,0,0,5,0,0,0,1,5,5,3,0,5,4
108437,5,5,0,5,2,0,0,4,5,0,0,5,3,0,5,4,5,0,4,2,1,4
108473,4,4,1,4,2,0,0,4,5,0,2,5,1,0,4,4,5,2,4,2,1,4
108966,4,4,2,4,2,0,0,4,5,0,0,5,3,0,0,1,5,4,4,0,1,4
109216,4,4,1,4,4,0,0,4,5,0,0,5,1,0,4,4,5,1,4,4,1,4
111837,4,4,1,4,2,0,0,4,5,0,0,5,0,0,0,4,5,1,4,0,1,4
112277,4,4,1,4,2,0,0,4,5,0,0,5,0,0,0,0,5,1,3,0,1,4
113494,4,4,3,4,2,0,0,4,5,0,0,5,2,0,0,4,5,1,4,2,1,4
114157,0,5,0,4,0,0,0,0,5,0,0,5,0,0,0,0,5,5,3,0,5,4
114830,5,4,1,4,4,0,0,4,5,0,2,5,0,0,4,4,5,1,4,0,1,4
117082,5,5,5,5,0,0,0,0,5,0,0,5,0,0,0,0,5,5,4,0,5,4
117495,4,4,3,5,0,0,0,4,5,0,0,5,0,0,2,4,5,1,4,4,1,4
118017,5,5,0,4,1,0,0,4,5,0,0,5,0,0,1,5,5,4,3,0,5,4
118048,2,4,2,4,0,0,0,2,5,0,0,5,0,0,0,1,5,5,3,0,2,4
119498,0,4,2,5,0,0,0,4,5,0,0,5,5,0,0,4,5,2,4,4,1,4
123204,0,4,5,5,0,0,0,0,5,0,0,5,5,0,0,0,5,5,3,0,5,4
124991,5,5,5,5,4,0,0,4,5,0,0,5,1,0,0,4,5,5,3,0,5,4
125723,4,4,1,4,2,0,0,4,5,0,2,5,1,0,4,4,5,1,4,0,1,4
125823,4,4,2,4,2,0,0,4,5,0,0,5,2,0,4,4,5,1,4,2,2,4
126701,0,4,2,3,2,0,0,2,5,0,0,3,2,0,0,2,3,2,2,0,5,3
126960,5,4,0,4,4,0,0,4,5,0,0,5,5,0,4,5,5,5,4,4,5,4
127472,5,4,0,4,3,0,0,4,5,0,2,5,0,0,4,4,5,1,4,2,1,4
128466,4,4,1,4,2,0,0,4,5,0,0,5,3,0,0,1,5,5,4,2,1,4
128684,2,4,2,4,0,0,0,0,5,0,0,3,0,0,0,1,5,5,3,0,1,4
128983,4,4,2,4,2,0,0,3,5,0,0,4,2,0,2,4,5,1,4,2,1,4
129024,2,4,1,4,0,0,0,2,5,0,0,0,0,0,0,4,4,1,4,0,1,4
129668,5,4,0,4,3,0,0,4,5,0,0,5,1,0,4,4,5,5,4,5,1,5
130858,0,4,0,4,0,0,0,0,5,0,0,5,0,0,0,0,5,5,3,0,5,4
131658,5,5,0,5,0,0,0,2,5,0,0,5,0,0,0,4,5,0,3,0,1,4
133283,4,4,1,4,2,0,0,4,5,0,0,5,3,0,0,4,5,4,4,2,3,4
133765,0,0,5,4,0,0,0,2,5,0,0,2,1,0,0,0,4,5,3,0,1,2
133784,5,4,1,4,4,0,0,4,5,0,2,5,1,0,4,4,5,1,4,4,1,4
134476,0,4,2,5,0,0,0,0,5,0,0,5,0,0,0,4,5,5,3,0,1,4
135086,4,4,2,4,0,0,0,4,5,0,0,5,0,0,4,4,5,0,4,0,1,4
135608,4,4,1,5,0,0,0,4,5,0,0,5,5,0,0,4,5,5,4,4,1,4
136355,5,4,0,4,2,0,0,4,5,0,0,5,0,0,4,4,5,0,4,0,0,4
136776,4,4,0,4,0,0,0,3,5,0,0,5,0,0,0,4,5,5,3,0,2,4
138366,4,5,1,4,4,0,0,4,5,0,0,5,1,0,4,4,5,1,4,4,1,4
138518,4,4,0,4,2,0,0,4,5,0,0,5,0,0,0,4,5,1,3,0,1,4
139222,2,5,0,4,4,0,0,0,5,0,0,5,0,0,0,4,5,5,4,0,5,4
140074,4,4,2,4,2,0,0,4,5,0,0,5,0,0,0,1,5,2,4,0,1,4
140363,2,4,1,5,0,0,0,3,5,0,0,5,2,0,0,2,5,5,4,4,2,4
141480,0,5,0,4,0,0,0,2,5,0,0,5,0,0,0,0,5,5,3,0,5,4
141687,2,4,1,5,0,0,0,2,5,0,0,5,2,0,0,4,5,5,4,2,1,4
141833,5,4,1,4,0,0,0,4,5,0,0,5,0,0,2,4,5,1,4,0,3,4
142284,4,5,0,4,2,0,0,4,5,0,0,5,0,0,0,4,5,1,4,0,1,4
142307,5,5,1,4,4,0,0,4,5,0,2,5,1,0,5,4,5,0,4,2,1,5
144040,4,4,5,4,0,0,0,4,5,0,0,5,3,0,0,0,5,5,4,2,5,4
144222,5,5,0,4,1,0,0,0,5,0,0,5,0,0,0,4,5,4,3,0,5,4
145625,4,4,1,4,2,0,0,4,5,0,2,5,3,0,4,4,5,1,4,2,1,4
145710,4,4,2,4,0,0,0,4,5,0,0,5,2,0,0,4,5,1,3,0,2,4
146223,4,4,1,4,3,0,0,4,5,0,0,5,0,0,4,4,5,1,4,0,1,4
146832,4,4,2,4,0,0,0,3,5,0,0,5,0,0,2,4,5,4,4,3,1,4
146850,4,4,0,4,2,0,0,3,5,0,0,5,0,0,1,4,5,4,4,0,2,4
147219,0,4,0,4,0,0,0,0,5,0,0,5,0,0,0,0,4,5,2,0,3,3
147377,0,4,1,5,0,0,0,0,5,0,0,5,0,0,0,0,5,5,4,0,1,4
147530,5,5,0,2,5,0,0,4,5,0,0,5,0,0,5,5,5,0,2,0,5,4
148108,0,5,1,5,0,0,0,2,5,0,0,5,5,0,0,4,5,0,3,0,5,4
148752,4,4,0,4,2,0,0,2,5,0,0,5,0,0,0,4,5,5,4,0,2,4
149652,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,5,5,4,0,5,4
150101,0,4,1,4,0,0,0,0,5,0,0,5,0,0,0,4,5,5,3,0,5,4
150470,4,4,1,4,2,0,0,4,5,0,0,5,0,0,0,2,5,5,3,2,1,4
151075,0,4,1,5,0,0,0,0,5,0,0,4,0,0,0,0,5,5,4,0,0,4
151726,2,4,1,5,0,0,0,2,5,0,0,5,0,0,0,4,5,1,4,0,1,4
151847,5,4,0,4,2,0,0,4,5,0,0,5,0,0,0,4,5,4,4,0,1,4
152532,4,4,1,4,2,0,0,4,5,0,0,5,2,0,4,4,5,1,4,2,1,4
152699,5,4,0,5,2,0,0,4,5,0,0,5,0,0,5,4,5,0,4,2,1,4
153425,0,1,1,5,0,0,0,1,5,0,0,0,0,0,0,1,5,5,3,0,1,4
153740,0,4,0,4,0,0,0,0,5,0,0,5,0,0,0,0,5,5,3,0,5,4
153941,1,4,1,4,2,0,0,1,5,0,0,5,1,0,0,1,5,5,4,0,5,4
154642,2,4,1,4,2,0,0,4,5,0,2,4,1,0,2,2,5,1,3,2,1,4
155417,2,5,1,4,4,0,0,2,5,0,0,5,1,0,0,4,5,1,2,0,5,4
155618,2,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,5,5,2,0,5,2
155861,0,0,0,4,0,0,0,0,5,0,0,5,0,0,0,0,5,5,2,0,5,4
156336,2,5,0,4,0,0,0,2,5,0,0,5,0,0,0,4,5,0,3,0,1,4
157783,5,4,5,4,2,0,0,4,5,0,0,5,5,0,0,0,5,5,4,4,1,4
158328,4,3,2,4,2,0,0,3,5,0,2,4,2,0,2,2,5,5,3,2,2,3
158333,2,4,0,4,0,0,0,2,5,0,0,5,0,0,0,4,5,5,3,0,3,4
160632,1,4,1,4,2,0,0,2,5,0,0,4,1,0,0,1,5,5,4,0,1,4
160839,4,5,0,5,0,0,0,5,5,0,0,5,0,0,5,5,5,0,5,0,0,5
162350,0,4,0,4,0,0,0,0,5,0,0,0,0,0,0,0,5,5,3,0,5,4
162517,2,5,0,4,5,0,0,1,5,5,1,5,0,0,5,5,5,0,2,0,5,4
164663,4,4,2,4,2,0,0,3,5,0,0,5,2,0,1,4,5,4,4,0,1,4
165472,4,4,0,4,0,0,0,2,5,0,0,5,0,0,0,4,5,5,3,0,2,4
166280,4,5,0,4,0,0,0,2,5,0,0,5,1,0,0,0,5,1,4,0,5,4
166870,2,2,2,5,0,0,0,0,5,0,0,3,0,0,0,2,5,5,3,0,1,4
167334,4,4,1,4,2,0,0,4,5,0,0,5,0,0,0,4,5,1,4,0,1,4
167354,5,4,1,4,4,0,0,4,5,0,0,5,1,0,4,4,5,5,4,4,3,4
168474,4,4,1,4,0,0,0,4,5,0,0,5,0,0,0,1,5,5,3,0,1,4
168868,4,4,2,4,2,0,0,4,5,0,0,5,1,0,0,4,5,1,4,2,2,4
169535,4,4,1,4,4,0,0,4,5,0,0,5,1,0,4,4,5,1,4,2,1,4
170281,5,4,1,4,4,0,0,4,5,0,0,5,1,0,4,4,5,1,4,4,1,4
171303,2,4,1,4,0,0,0,2,5,0,0,5,0,0,0,4,5,5,4,0,1,4
171399,5,4,0,4,2,0,0,4,5,0,0,5,0,0,1,4,5,0,5,0,0,5
172462,4,4,0,4,0,0,0,3,5,0,0,5,0,0,0,4,5,5,3,0,2,4
172771,0,5,0,4,0,0,0,4,5,0,0,5,0,0,0,0,5,5,4,0,5,4
173083,4,4,1,4,0,0,0,2,5,0,0,4,0,0,0,4,5,5,4,0,1,4
174876,0,5,5,5,0,0,0,0,5,0,0,5,5,0,0,0,5,5,2,0,5,2
175026,0,4,0,4,4,0,0,4,5,0,0,5,0,0,0,4,5,5,3,0,5,5
175738,4,4,5,5,0,0,0,4,5,0,0,5,0,0,0,4,5,0,4,0,1,4
176236,4,4,0,4,3,0,0,2,5,0,0,5,0,0,0,4,5,1,4,0,1,4
177767,4,4,1,4,2,0,0,2,5,0,0,4,0,0,0,2,5,5,4,0,1,4
178684,4,4,1,4,4,0,0,4,5,0,0,5,1,0,4,4,5,1,4,2,1,4
179037,0,5,0,4,0,0,0,0,5,0,0,5,0,0,0,0,5,5,3,0,5,4
179580,4,4,0,4,3,0,0,4,5,0,0,5,0,0,4,4,5,1,4,0,4,4
179838,0,5,0,4,0,0,0,0,5,0,0,5,0,0,0,0,5,5,0,0,5,4
180973,5,4,2,4,3,0,0,4,5,0,0,5,0,0,2,4,5,2,4,2,2,4
181092,4,4,1,4,0,0,0,2,5,0,0,5,1,0,0,2,5,1,4,0,1,4
182229,0,5,0,4,0,0,0,1,5,0,0,5,0,0,0,0,5,5,3,0,5,4
182607,0,5,5,5,0,0,0,0,5,0,0,5,0,0,0,0,5,5,0,0,5,0
183099,4,4,0,4,0,0,0,4,5,0,0,5,0,0,0,4,5,1,3,0,2,4
183561,4,4,0,4,0,0,0,0,5,0,0,5,0,0,0,4,5,5,3,0,2,4
184727,4,5,0,4,1,0,0,1,5,0,0,5,0,0,0,0,5,5,3,0,1,4
185100,4,5,0,4,2,0,0,4,5,0,0,5,1,0,0,4,5,4,3,0,2,4
185255,0,4,0,4,0,0,0,0,5,0,0,5,0,0,0,0,5,5,2,0,5,3
186206,5,4,0,4,2,0,0,4,5,0,0,5,0,0,5,4,5,2,3,0,1,4
187017,2,4,1,4,2,0,0,2,5,0,0,5,3,0,0,4,5,4,3,0,1,4
189232,4,4,2,4,2,0,0,4,5,0,0,5,0,0,2,4,5,1,4,2,1,4
190595,4,4,0,4,0,0,0,2,5,0,0,5,0,0,0,0,5,5,3,0,5,4
190818,5,4,3,4,2,0,0,4,5,0,0,5,3,0,0,2,5,1,4,2,1,4
190966,4,5,0,4,3,0,0,4,5,0,0,5,0,0,4,4,5,1,3,0,1,4
191509,4,4,0,4,3,0,0,4,5,0,0,5,0,0,4,4,5,1,4,0,1,4
193769,4,4,1,4,2,0,0,4,5,0,2,5,1,0,4,4,5,1,4,2,1,4
194316,5,4,0,5,3,0,0,4,5,0,0,5,0,0,0,4,5,1,4,4,1,5
194440,0,0,5,4,0,0,0,0,5,0,0,5,0,0,0,0,5,5,3,0,5,3
196279,0,5,5,4,0,0,0,0,5,0,0,0,5,0,0,0,5,5,3,0,5,4
197297,2,0,5,5,0,0,0,2,5,0,0,4,0,0,0,2,5,5,4,4,0,4
199256,0,4,3,5,0,0,0,0,5,0,0,0,0,0,0,1,5,1,4,0,0,4
199492,4,4,1,4,0,0,0,4,5,0,0,5,0,0,0,4,5,1,4,0,1,4
